Uniprot_Id,Gene_Symbol,Description,Group_ID,Set8 Peptides,Collapsed,Parsimony,SUM190PT,SUM44PE,UACC893,ZR-75-1 (repeat),ZR-75-30 (repeat),COV362,OVCAR3,OVCAR8,SKOV3,Old Bridge8,New Bridge8,Uniprot_Id_prefix
Q96JB2,COG3,COG3_HUMAN Conserved oligomeric Golgi complex subunit 3,54,106,C,UR,190.84280892874926,168.04917433650974,261.0920471778445,290.22730138570006,392.1082149180495,89.99815833492521,110.58030308129253,137.33105768810574,110.50641429689199,157.05849056603773,140.66540558848334,Q96JB2
Q01780,EXOSC10,EXOSX_HUMAN Exosome component 10,55,178,C,UR,134.74915201106919,177.9925623919932,130.74914370349478,172.00023800880493,79.51625914287594,242.79531330460463,153.28793524835632,270.8947539876555,158.12936576904963,210.45112359550563,214.74768246868442,Q01780
P02786,TFRC,TFR1_HUMAN Transferrin receptor protein 1,56,248,C,UR,214.39549797138787,53.7411616249914,314.596292095116,107.7055354674603,109.316056507694,252.12819290523683,328.00165805568804,85.1665573162204,147.05259141845465,221.98790322580646,214.53648271562835,P02786
P07954,FH,"FUMH_HUMAN Fumarate hydratase, mitochondrial",57,367,C,UR,205.9621548367351,208.08216699910994,239.39992068258115,158.01832287851812,172.20609541911836,108.4298507648243,115.35454409783658,92.45642106092976,74.8658808720705,104.68065395095368,101.50902303168044,P07954
Q9Y490,TLN1,TLN1_HUMAN Talin-1,58,793,C,UR,49.366457160736815,92.89764056611962,109.67613529421114,81.43504128017194,87.42431022534842,96.02853473749933,165.74489949384272,142.55392264761102,473.8416611081965,148.37074401008826,171.06453936908295,Q9Y490
Q9Y4G6,TLN2,TLN2_HUMAN Talin-2,58,219,C,UR,98.89100110647841,197.57773947996273,148.85438616789503,109.39347744728121,132.79610359113613,157.36102006032675,154.32143563230895,136.18117614461843,301.38389211331156,146.81187214611873,154.06267083413374,Q9Y4G6
P18621-3,RPL17,RL17_HUMAN Isoform 3 of 60S ribosomal protein L17,58,178,C,UR,205.63858993319118,181.9264716632004,156.15255936884262,202.9682576662117,169.0025384643201,194.27549381379538,250.1328037274751,249.20655470967347,239.96413826958982,175.7061797752809,201.88822794418806,P18621
O94826,TOMM70A,TOM70_HUMAN Mitochondrial import receptor subunit TOM70,59,261,C,UR,286.2475021251657,136.09752407797833,252.7406577247857,136.65495535397778,235.17157237740946,107.271325521965,179.45012187776467,55.67165319240319,102.90506204334126,128.51532567049807,137.79200860678148,O94826
Q96L58,B3GALT6,"B3GT6_HUMAN Beta-1,3-galactosyltransferase 6",60,14,C,UR,92.27982608285926,166.4397697600963,111.35624330515581,262.1201566579575,127.12932689291213,117.16472177827615,118.50269929727696,71.02464230290944,106.85997844919267,119.735,146.50616285846476,Q96L58
O95359,TACC2,TACC2_HUMAN Transforming acidic coiled-coil-containing protein 2,61,135,C,UR,336.9193066106965,203.36356980103608,174.6334712414614,94.04017109575615,211.01397470226544,94.92164675699239,98.53844252493644,67.87684413264058,91.73492009963572,172.49555555555557,195.624866043214,O95359
O75410-2,TACC1,TACC1_HUMAN Isoform 2 of Transforming acidic coiled-coil-containing protein 1,61,85,C,UR,80.34904536149679,217.2488523395262,100.60054466106575,152.76153067604434,71.84609750339803,133.81853510356922,116.83637934251544,262.1095699310483,248.86259640028945,188.73058823529414,228.89354864298113,O75410
Q9P0V3,SH3BP4,SH3B4_HUMAN SH3 domain-binding protein 4,62,124,C,UR,295.7535010086187,83.12453028108607,177.8180031163184,136.0613459519416,233.91665309094248,203.84699443076497,202.99340561051028,62.82358778012519,105.60292038411002,165.11209677419356,152.86572568537608,Q9P0V3
Q9Y6X3,MAU2,SCC4_HUMAN MAU2 chromatid cohesion factor homolog,63,29,C,UR,115.06871906335375,153.39798036318052,140.76976802398784,132.04943494743554,175.0158778795781,204.04699964720683,190.44703742631722,151.99705478040943,179.80502806067057,217.1113793103448,182.83954749559138,Q9Y6X3
Q17RC7,EXOC3L4,EX3L4_HUMAN Exocyst complex component 3-like protein 4,64,1,C,UR,30.595823045489087,21.10455638532486,30.217529880578738,29.540890945594086,85.47687484854194,253.09196381756374,64.2294355668401,54.93200023723535,1164.4880993741413,741.922,877.5129750616977,Q17RC7
Q16270,IGFBP7,IBP7_HUMAN Insulin-like growth factor-binding protein 7,64,29,C,UR,15.686949067739265,16.09067272822292,23.0407390883026,25.968371388277497,50.77182252595771,190.521198885682,44.073897161312026,33.515231326169975,731.7655495099999,571.7241379310345,570.8384878196592,Q16270
Q96P11-2,NSUN5,NSUN5_HUMAN Isoform 2 of Putative methyltransferase NSUN5,65,71,C,UR,125.99851236641902,103.60121909241916,58.797992313865684,88.7654170864064,93.60684309087945,227.30941244564352,139.17028978440237,175.07956884446838,112.19799579720105,125.49676056338029,131.32079240426265,Q96P11
F5H1R7,FLJ22184,F5H1R7_HUMAN Protein FLJ22184,66,5,C,UR,32.539876406869524,42.376895443820715,97.91087218707192,64.89447935710176,45.65019756822003,35.488716359082225,95.31574555707566,80.10460004182805,38.183809861877315,42.04,38.31859761044248,F5H1R7
O95238,SPDEF,SPDEF_HUMAN SAM pointed domain-containing Ets transcription factor,67,7,C,UR,157.3694434949923,174.7562933878917,232.56777547458609,219.02582455176784,320.7973298873587,57.555941349642666,55.75646402649432,34.50665380668206,56.22058898112559,85.53414285714287,104.32367941870746,O95238
Q8N4T8,CBR4,CBR4_HUMAN Carbonyl reductase family member 4,68,27,C,UR,233.88533849790485,520.068425269528,500.0995972263486,130.9225647957162,65.7406798155068,92.74564824810655,125.76790530332623,69.66582902912371,154.11933855930235,91.34555555555555,98.51181834059334,Q8N4T8
Q9P2E9,RRBP1,RRBP1_HUMAN Ribosome-binding protein 1,69,430,C,UR,147.5766116276668,108.53964249672936,202.25700585860795,131.09013389487365,307.45667442880375,72.59736697722616,115.9310215407615,99.22909806362986,191.05386025290312,189.4379069767442,235.9335781096667,Q9P2E9
Q9P2E9-2,RRBP1,RRBP1_HUMAN Isoform 1 of Ribosome-binding protein 1,69,2,C,UR,239.95584670020753,160.389214113123,316.4535993166754,256.22385904064856,501.13951446897255,187.4920766304698,212.49242734442706,184.54823433927183,346.6776645175713,450.951,534.1917382167669,Q9P2E9
Q8N4C6-7,NIN,NIN_HUMAN Isoform 7 of Ninein,69,6,C,UR,58.19548044749134,76.105171908658,55.33234206412547,95.57064153852866,58.664641339502225,99.71646495576152,72.34309913675443,104.0028282378561,117.85779280032392,77.19433333333333,86.5151768733842,Q8N4C6
P23381,WARS,"SYWC_HUMAN Tryptophan--tRNA ligase, cytoplasmic",70,139,C,UR,183.83069851792004,259.28593840278285,234.2570164927537,177.11745312965814,161.51573402950777,237.33112411573853,157.72921849155802,136.80832454769927,185.2869536464583,103.43884892086331,125.06269592378429,P23381
P35221,CTNNA1,CTNA1_HUMAN Catenin alpha-1,71,330,C,UR,505.7747225127383,35.963157624836775,285.2264668115052,153.16849845070482,69.74329135200884,151.61087283147825,180.52669012957207,105.01470783592295,113.02207180868515,132.45969696969695,140.7223042383227,P35221
P26232,CTNNA2,CTNA2_HUMAN Catenin alpha-2,71,52,C,UR,454.62491349468775,33.48759920014341,244.95837166405917,139.3149053339345,63.575038577577864,135.35225564265275,165.39928030987014,95.7763125108345,105.74791579222808,160.3651923076923,153.3885109373732,P26232
Q96C19,EFHD2,EFHD2_HUMAN EF-hand domain-containing protein D2,72,88,C,UR,93.03342690546523,230.13697135201204,99.85856191321204,190.53585514485505,81.87671500919743,468.3686956874882,110.85743378260695,107.09735610645191,205.45488623468634,155.9715909090909,161.91941487892527,Q96C19
Q9BUP0,EFHD1,EFHD1_HUMAN EF-hand domain-containing protein D1,72,49,C,UR,212.5170380946062,449.7519898946641,259.5058693534057,404.92269658983724,138.65794924478405,56.363924554371735,118.62893850940169,36.730211794073114,26.19591960103862,58.98408163265306,66.45692953934132,Q9BUP0
Q9GZT9,EGLN1,EGLN1_HUMAN Egl nine homolog 1,73,38,C,UR,103.69406696563263,160.81388021376944,71.98053511027712,194.71583948785275,175.2879204721216,216.82492253124914,214.45795183061543,370.21414788508366,219.2832663279394,158.7478947368421,155.5239688397883,Q9GZT9
P42771-4,CDKN2A,"CD2A1_HUMAN Isoform 5 of Cyclin-dependent kinase inhibitor 2A, isoforms 1/2/3",74,30,C,UR,23.528429978080347,30.71710536908003,34.42758086184666,40.301536386923175,38.87751889973557,405.2826536181528,381.9973785867858,504.63499432910794,47.607016476635536,48.074,24.353712688696504,P42771
Q9Y3B7,MRPL11,"RM11_HUMAN 39S ribosomal protein L11, mitochondrial",75,60,C,UR,295.38822112851136,208.3497699675632,317.69853263363314,212.21946477777962,179.5847827657376,232.46835451874455,204.43901934350305,165.57085776607298,156.65245678772212,207.2133333333333,203.68347180248404,Q9Y3B7
Q96T51,RUFY1,RUFY1_HUMAN RUN and FYVE domain-containing protein 1,76,99,C,UR,167.19143667650155,206.13667336086306,109.38547909010735,164.94216041299134,251.55428132182763,209.52964482952558,128.8161907142716,174.7621321753955,111.41082469382552,161.63838383838385,160.45386607300387,Q96T51
Q8WXA3,RUFY2,RUFY2_HUMAN RUN and FYVE domain-containing protein 2,76,32,C,UR,79.29575759658029,135.92884375799437,153.5489134586407,186.49101532031486,189.8166379251361,119.68777823016367,94.52413254015349,121.13210961707793,208.7295105259003,154.3240625,138.91305312996562,Q8WXA3
P54578,USP14,UBP14_HUMAN Ubiquitin carboxyl-terminal hydrolase 14,76,186,C,UR,84.3905488264744,129.90201601710967,230.24649525643528,250.2889960852398,55.661361809468126,111.26304257802585,222.09295366700712,169.03651991062515,193.20761610221714,121.26075268817205,118.01720946493705,P54578
Q7L099-3,RUFY3,RUFY3_HUMAN Isoform 3 of Protein RUFY3,76,17,C,UR,117.39830647816515,185.22059025356754,84.79447254279204,129.556204308946,235.02594339187152,73.74256723217201,107.203898179717,131.80559376775264,158.58157463010357,96.80117647058823,93.03653444793134,Q7L099
Q7L099-2,RUFY3,RUFY3_HUMAN Isoform 2 of Protein RUFY3,76,4,C,UR,62.63914495930484,145.52846306083447,38.07892962887519,55.067398812888015,118.6746124237791,37.47288431629911,66.19607011276997,74.36132016685943,114.49661501446198,43.75899999999999,49.893650428416656,Q7L099
Q5RKV6,EXOSC6,EXOS6_HUMAN Exosome complex component MTR3,77,36,C,UR,79.80325921534693,91.70621407099416,80.94433466098758,95.53416304156262,44.12714109286301,128.0598573184621,74.38067250448668,155.69267534591523,101.98595187612521,112.86388888888888,112.25890108936152,Q5RKV6
Q9H147,DNTTIP1,TDIF1_HUMAN Deoxynucleotidyltransferase terminal-interacting protein 1,78,33,C,UR,99.08714408831804,178.13257875414936,206.90651972803624,156.6394475033649,216.93862173586177,249.94920482519208,204.68991817454844,129.07688704274136,166.04722762838375,192.3839393939394,193.81031161344075,Q9H147
O14497,ARID1A,ARI1A_HUMAN AT-rich interactive domain-containing protein 1A,79,157,C,UR,168.29776264645338,142.8643126736117,126.15080653033763,156.77702941876584,129.20301606771454,168.23732082372638,253.8693691783168,190.64618659667818,98.85204461945504,183.26560509554142,182.96077118469717,O14497
Q8NFD5-3,ARID1B,ARI1B_HUMAN Isoform 3 of AT-rich interactive domain-containing protein 1B,79,83,C,UR,125.12196721919527,192.49034260886975,157.27918429591352,128.45044281979708,172.21148390268564,161.87029332970653,134.1993624502985,118.98776371815755,161.86476855139495,115.21710843373495,107.3686276875833,Q8NFD5
Q9BQS8,FYCO1,FYCO1_HUMAN FYVE and coiled-coil domain-containing protein 1,80,124,C,UR,161.09220531826574,182.58895560531064,164.65189831395082,179.26750982940774,263.4471910533332,101.6142425644803,157.828649555388,102.36416800503775,87.80555406143426,104.74596774193549,104.42202999548584,Q9BQS8
Q9NUP1,BLOC1S4,BL1S4_HUMAN Biogenesis of lysosome-related organelles complex 1 subunit 4,81,19,C,UR,150.39890477419715,134.37087587234242,124.11475132995871,152.8297997252558,203.88237176959797,107.67259947651685,107.17107711584053,127.1383553315533,170.9185269151273,135.70000000000002,119.60036976078506,Q9NUP1
P13807,GYS1,"GYS1_HUMAN Glycogen [starch] synthase, muscle",82,51,C,UR,160.04399407466659,120.02394622619408,139.07047843842838,257.2246566505076,183.11548874444244,95.88125673734275,158.1336291148559,157.92431253130997,229.39778946480894,230.14509803921567,244.31418485323323,P13807
P51970,NDUFA8,NDUA8_HUMAN NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 8,83,25,C,UR,269.25831613944297,117.98160844787364,193.27017250409918,137.38141184196513,175.4845608359789,89.82462839680407,146.49690003891507,125.94204666637123,123.78947114992035,143.7864,201.1914805523447,P51970
Q9GZU3,TMEM39B,TM39B_HUMAN Transmembrane protein 39B,84,5,C,UR,75.31923504584644,104.34712616761297,58.39963905500649,90.66465545197981,48.31407599908639,169.89457281926866,121.34878143050301,158.5661092483881,160.31332839286705,135.39339999999999,137.28113508109973,Q9GZU3
Q9BR61,ACBD6,ACBD6_HUMAN Acyl-CoA-binding domain-containing protein 6,85,19,C,UR,105.1879999734654,185.55157462514214,148.03426608133066,163.45601157193286,161.90427359845805,172.4359026595013,135.53589862585127,183.16331898340584,218.24558776070663,175.60263157894735,183.2155791844417,Q9BR61
Q53GG5-2,PDLIM3,PDLI3_HUMAN Isoform 2 of PDZ and LIM domain protein 3,86,14,C,UR,63.532524019613206,654.5007026928595,139.5892037616345,79.70543288967801,56.43891418010113,62.31915242845519,40.63594821080153,299.69563552321523,137.52857790545278,78.20714285714287,115.00047501215806,Q53GG5
P0DMV8,HSPA1A,HSP71_HUMAN Heat shock 70 kDa protein 1A/1B,87,680,C,UR,77.63323823440072,219.38704914610588,178.5480666996469,123.20133988572725,382.45776371153715,83.72083677205379,151.24387815383605,186.04988190417586,76.22957154698078,118.50867647058823,97.38396127311947,P0DMV8
P34931,HSPA1L,HS71L_HUMAN Heat shock 70 kDa protein 1-like,87,9,C,UR,75.77114099567741,131.32156745859123,205.3669550437776,101.29486122326601,438.13300561422585,106.63656005729074,127.4808224296323,123.82659409714256,112.1603891832097,80.42455555555556,103.58766140779584,P34931
P11021,HSPA5,GRP78_HUMAN 78 kDa glucose-regulated protein,87,799,C,UR,188.35300526563196,151.14518542054313,296.00661124825643,137.3926065527605,139.921552246326,156.1884288321087,184.16690815219093,131.90883619325817,113.17355298015484,170.01001251564455,178.72396701637686,P11021
P38646,HSPA9,"GRP75_HUMAN Stress-70 protein, mitochondrial",87,677,C,UR,257.7899638220658,225.90226391723962,165.07437866305096,133.16923383589452,169.40435067101336,150.6103306022285,127.36711970839674,113.54935956338959,102.66885624664168,134.61861152141802,143.53001966054057,P38646
P11142,HSPA8,HSP7C_HUMAN Heat shock cognate 71 kDa protein,87,1046,C,UR,116.98955120040867,147.41421870297532,151.74219979859987,209.2563426937986,135.86154605797856,178.4134301683303,173.55016579054416,167.7372575516065,165.57415632905625,145.40726577437857,144.2811628723843,P11142
P54652,HSPA2,HSP72_HUMAN Heat shock-related 70 kDa protein 2,87,63,C,UR,62.08990329380604,77.73264719331023,91.1710164165628,43.547657922671576,1013.7630351695198,85.0646236886185,154.1908009676794,87.76248116839163,150.71714422444197,58.89269841269841,95.63355825286683,P54652
E9PN89,HSPA8,E9PN89_HUMAN Heat shock cognate 71 kDa protein (Fragment),87,5,C,UR,104.21238184995048,48.943532616753046,110.43973339400756,135.51612920729414,90.35866431509781,131.1895619702699,125.49741276027058,116.1979984990809,122.7354390048535,40.448,160.5633439301546,E9PN89
Q96NB2,SFXN2,SFXN2_HUMAN Sideroflexin-2,88,25,C,UR,111.28727763796665,388.9232325295403,118.43783970830846,164.1172690138511,374.7197361832856,115.28455986038928,186.14014148375827,64.19483568872866,47.21443390546303,166.1332,171.56327921280808,Q96NB2
Q9Y618,NCOR2,NCOR2_HUMAN Nuclear receptor corepressor 2,89,170,C,UR,111.64515561364408,211.2100356888563,211.7195911792267,244.89215017809133,204.3926460289214,151.93053381685982,173.89282369989473,150.71483029762075,130.62848506666964,137.96882352941176,143.14115466198507,Q9Y618
O75376,NCOR1,NCOR1_HUMAN Nuclear receptor corepressor 1,89,133,C,UR,176.8100230547603,133.570274857341,80.75037517786714,117.94253983378442,114.95451666271782,150.79267057271656,224.22902548335847,130.25000230536253,136.2984907610185,152.99774436090226,161.26906418585364,O75376
O75326,SEMA7A,SEM7A_HUMAN Semaphorin-7A,90,20,C,UR,27.593020379926443,22.131797241473834,33.49188379729739,40.373488479585326,29.497662323064983,227.9607696360971,107.97396708858996,223.8968473490246,445.2045594956483,268.4785,206.96724262103416,O75326
Q9NVU7,SDAD1,SDA1_HUMAN Protein SDA1 homolog,91,66,C,UR,166.84063073558002,136.17410237622974,100.45691840776759,196.46743934860794,122.3895649851841,181.76376906616437,252.15715688707877,249.14608397972182,126.27874741342619,214.17878787878786,200.55944440426228,Q9NVU7
Q15063,POSTN,POSTN_HUMAN Periostin,92,19,C,UR,39.504798999375495,35.38642004527402,54.490290384732106,31.98368700774377,36.788552274674174,56.9008271560555,63.97883891469101,133.75693345058068,135.5412897148798,458.02736842105264,722.7253348624696,Q15063
Q8TAE8,GADD45GIP1,G45IP_HUMAN Growth arrest and DNA damage-inducible proteins-interacting protein 1,93,49,C,UR,205.36198257172614,152.51403936549764,209.36647047213646,129.10535746602895,108.3164017572198,160.09485422781512,132.51669693630927,96.90861892596841,113.51405450403463,155.5461224489796,157.36484996951793,Q8TAE8
Q7L2E3-2,DHX30,DHX30_HUMAN Isoform 2 of Putative ATP-dependent RNA helicase DHX30,94,228,C,UR,160.4034852041185,121.84030205891261,74.40617762191758,111.59861196149605,144.60340135473672,221.81027771052433,264.9719701685251,215.1167454476686,98.44963094876765,169.80745614035087,185.55872428342892,Q7L2E3
O15269,SPTLC1,SPTC1_HUMAN Serine palmitoyltransferase 1,95,103,C,UR,283.53382039225113,140.14025336880283,117.38210087603044,148.88295538513208,130.37484135216587,114.29563825676107,117.34549532884714,112.91743426692145,118.23619248564123,127.45339805825243,125.58771393749404,O15269
Q14008-3,CKAP5,CKAP5_HUMAN Isoform 3 of Cytoskeleton-associated protein 5,96,367,C,UR,81.09204475904195,177.19904768569833,182.38938108527,186.9145801134932,199.2015120308662,197.13501380977465,271.41122069012,276.8840835405351,285.87273397926043,202.32643051771117,194.19738204404902,Q14008
