Protein Id,Gene Symbol,Description,Group ID,Set2 Peptides,Set2~rq_126_sn_sum,Set2~rq_127n_sn_sum,Set2~rq_127c_sn_sum,Set2~rq_128n_sn_sum,Set2~rq_128c_sn_sum,Set2~rq_129n_sn_sum,Set2~rq_129c_sn_sum,Set2~rq_130n_sn_sum,Set2~rq_130c_sn_sum,Set2~rq_131_sn_sum
sp|Q7L2E3-2|DHX30_HUMAN,DHX30,DHX30_HUMAN Isoform 2 of Putative ATP-dependent RNA helicase DHX30,99,60,8146.34,2035.37,4217.62,6014.17,7378.08,2654.52,7040.35,3647.4,6648.35,5126.14
sp|O15269|SPTC1_HUMAN,SPTLC1,SPTC1_HUMAN Serine palmitoyltransferase 1,100,26,2272.02,3481.56,1965.4,1718.02,1411.15,2017.6,2337.87,3407.52,2519.49,2464.27
sp|Q14008|CKAP5_HUMAN,CKAP5,CKAP5_HUMAN Cytoskeleton-associated protein 5,101,110,4687.76,13546.0,11886.3,21039.8,9204.27,12370.5,11055.8,5441.64,14878.2,9957.11
sp|Q7Z392|TPC11_HUMAN,TRAPPC11,TPC11_HUMAN Trafficking protein particle complex subunit 11,102,15,1440.15,894.257,1984.64,1463.14,1728.12,1153.76,1608.14,670.88,1181.29,1202.42
sp|Q9NRF2|SH2B1_HUMAN,SH2B1,SH2B1_HUMAN SH2B adapter protein 1,103,3,60.7237,112.749,117.393,65.8299,144.257,90.8343,88.5297,61.6252,117.116,61.0777
sp|Q6JQN1-5|ACD10_HUMAN,ACAD10,ACD10_HUMAN Isoform 5 of Acyl-CoA dehydrogenase family member 10,104,15,1486.28,1102.0,3196.44,1965.92,1520.72,1253.85,1871.01,2247.3,841.473,1567.15
sp|P05091|ALDH2_HUMAN,ALDH2,"ALDH2_HUMAN Aldehyde dehydrogenase, mitochondrial",104,54,2879.5,2423.9,20648.9,1167.72,375.761,3561.48,2722.17,1924.48,379.428,4024.59
sp|P30837|AL1B1_HUMAN,ALDH1B1,"AL1B1_HUMAN Aldehyde dehydrogenase X, mitochondrial",104,28,715.286,2849.45,3152.57,4196.69,2008.68,3481.36,2608.82,6523.14,2933.34,4409.88
sp|P00352|AL1A1_HUMAN,ALDH1A1,AL1A1_HUMAN Retinal dehydrogenase 1,104,47,259.423,307.483,478.037,287.729,800.354,3499.51,31291.6,316.806,395.393,226.75
sp|P47895|AL1A3_HUMAN,ALDH1A3,AL1A3_HUMAN Aldehyde dehydrogenase family 1 member A3,104,33,428.11,552.84,489.465,20725.2,596.234,14158.8,547.59,14281.0,762.663,1492.29
sp|O94788|AL1A2_HUMAN,ALDH1A2,AL1A2_HUMAN Retinal dehydrogenase 2,104,10,542.968,508.541,3483.87,1614.77,232.977,1822.59,1924.71,1585.82,183.497,728.744
sp|Q8N0Z6|TTC5_HUMAN,TTC5,TTC5_HUMAN Tetratricopeptide repeat protein 5,105,6,151.198,197.361,257.147,483.231,212.911,348.045,255.518,320.452,322.876,245.349
sp|P31948|STIP1_HUMAN,STIP1,STIP1_HUMAN Stress-induced-phosphoprotein 1,106,125,6213.38,16004.3,18332.8,26473.8,13283.0,15210.6,14415.9,8306.7,12795.9,13649.5
sp|P50502|F10A1_HUMAN,ST13,F10A1_HUMAN Hsc70-interacting protein,106,49,3673.72,6652.03,8510.98,5255.81,7049.01,4523.27,7025.36,3619.78,1779.18,3935.42
sp|Q92574|TSC1_HUMAN,TSC1,TSC1_HUMAN Hamartin,107,11,886.428,2110.27,1328.17,1518.69,1177.84,1044.26,1738.74,758.279,1249.39,1429.66
sp|Q13423|NNTM_HUMAN,NNT,"NNTM_HUMAN NAD(P) transhydrogenase, mitochondrial",108,71,15444.1,10754.7,4609.79,4430.53,1017.44,6480.82,6957.29,6463.27,12105.7,4793.99
sp|Q6ZTW0|TPGS1_HUMAN,TPGS1,TPGS1_HUMAN Tubulin polyglutamylase complex subunit 1,109,3,162.812,120.473,77.6086,263.961,197.055,153.505,262.686,110.43,149.057,161.537
sp|Q8IZT6|ASPM_HUMAN,ASPM,ASPM_HUMAN Abnormal spindle-like microcephaly-associated protein,110,20,644.964,1811.61,664.767,1705.21,1985.71,1765.22,2147.94,1775.78,3630.67,1506.64
sp|P35251|RFC1_HUMAN,RFC1,RFC1_HUMAN Replication factor C subunit 1,111,36,4720.77,3262.72,4896.27,4751.74,3640.26,3645.84,7638.44,4699.32,3680.16,4246.68
sp|Q92575|UBXN4_HUMAN,UBXN4,UBXN4_HUMAN UBX domain-containing protein 4,112,16,2873.95,1555.04,1472.46,887.057,1972.42,2015.88,2202.79,2877.59,1132.99,1819.65
sp|Q12955|ANK3_HUMAN,ANK3,ANK3_HUMAN Ankyrin-3,113,33,2526.88,1281.84,6160.5,1102.78,2141.84,10028.2,4144.74,3493.2,2095.28,2831.73
sp|Q01484|ANK2_HUMAN,ANK2,ANK2_HUMAN Ankyrin-2,113,10,607.266,1355.54,646.739,2243.28,606.265,1055.03,753.536,1012.29,2334.37,594.218
sp|P16157|ANK1_HUMAN,ANK1,ANK1_HUMAN Ankyrin-1,113,23,1272.43,2745.81,844.83,544.869,588.835,713.283,3503.96,661.945,8740.22,2234.88
tr|H0Y8Y2|H0Y8Y2_HUMAN,ANK2,H0Y8Y2_HUMAN Ankyrin-2 (Fragment),113,1,15.3836,28.8573,15.1439,32.0284,26.2403,47.0088,39.9388,31.3562,24.1532,37.5446
sp|Q9Y4W6|AFG32_HUMAN,AFG3L2,AFG32_HUMAN AFG3-like protein 2,113,54,5318.8,6390.29,5784.53,3766.19,5370.87,9085.75,4627.28,8308.03,7086.56,4302.35
sp|O95273|CCDB1_HUMAN,CCNDBP1,CCDB1_HUMAN Cyclin-D1-binding protein 1,114,2,73.1914,545.635,16.4351,506.934,336.842,233.444,163.446,204.012,250.79,264.532
sp|P52848|NDST1_HUMAN,NDST1,NDST1_HUMAN Bifunctional heparan sulfate N-deacetylase/N-sulfotransferase 1,115,13,1519.35,2091.09,1811.88,794.501,2228.21,1873.19,1533.12,1405.6,1643.27,1511.29
sp|P52849|NDST2_HUMAN,NDST2,NDST2_HUMAN Bifunctional heparan sulfate N-deacetylase/N-sulfotransferase 2,115,3,172.561,134.698,94.4162,93.2409,155.828,109.28,116.251,104.3,110.797,93.2333
sp|P56945-6|BCAR1_HUMAN,BCAR1,BCAR1_HUMAN Isoform 6 of Breast cancer anti-estrogen resistance protein 1,117,23,533.739,2542.98,1962.51,1035.73,1105.31,1678.0,1354.55,1281.27,2134.62,1337.54
sp|Q14511-3|CASL_HUMAN,NEDD9,CASL_HUMAN Isoform 3 of Enhancer of filamentation 1,117,1,2.87037,12.2096,32.4196,5.82511,9.81025,48.668,114.642,27.4358,10.1392,43.0462
sp|Q13470|TNK1_HUMAN,TNK1,TNK1_HUMAN Non-receptor tyrosine-protein kinase TNK1,118,3,109.894,114.615,428.677,403.961,509.813,729.395,271.137,561.025,261.043,379.334
sp|P98172|EFNB1_HUMAN,EFNB1,EFNB1_HUMAN Ephrin-B1,119,8,998.314,2521.62,379.837,680.367,444.57,556.689,719.114,280.569,555.568,2901.83
sp|P52799|EFNB2_HUMAN,EFNB2,EFNB2_HUMAN Ephrin-B2,119,7,294.675,596.771,238.392,508.008,453.922,235.902,833.019,1313.56,112.622,792.179
sp|Q9NV92|NFIP2_HUMAN,NDFIP2,NFIP2_HUMAN NEDD4 family-interacting protein 2,120,4,56.962,15.3625,101.917,39.4929,70.4485,240.046,666.647,429.329,498.94,202.974
sp|Q14498|RBM39_HUMAN,RBM39,RBM39_HUMAN RNA-binding protein 39,121,31,5741.09,3505.1,4561.86,4709.59,5388.56,4385.0,3991.64,3609.02,4029.6,4065.39
sp|Q86U06-2|RBM23_HUMAN,RBM23,RBM23_HUMAN Isoform 2 of Probable RNA-binding protein 23,121,6,313.003,556.583,580.449,757.859,572.526,285.448,809.79,300.88,309.016,404.725
sp|Q15042|RB3GP_HUMAN,RAB3GAP1,RB3GP_HUMAN Rab3 GTPase-activating protein catalytic subunit,122,29,1645.24,4098.03,3728.86,2539.24,5431.01,3908.9,2777.93,1688.69,2880.1,2891.0
sp|Q17R98|ZN827_HUMAN,ZNF827,ZN827_HUMAN Zinc finger protein 827,123,8,570.011,320.852,341.385,497.658,147.066,336.161,94.1448,725.765,527.019,369.348
sp|Q9NX63|CHCH3_HUMAN,CHCHD3,"CHCH3_HUMAN Coiled-coil-helix-coiled-coil-helix domain-containing protein 3, mitochondrial",124,25,4971.48,2865.45,1631.98,2361.81,2027.72,1941.59,1998.7,2885.8,1817.94,2152.54
sp|A5YKK6|CNOT1_HUMAN,CNOT1,CNOT1_HUMAN CCR4-NOT transcription complex subunit 1,125,90,7468.07,7334.52,13069.2,9307.89,13422.7,8946.19,11377.6,6290.24,10908.6,8580.84
tr|H3BMZ2|H3BMZ2_HUMAN,CNOT1,H3BMZ2_HUMAN CCR4-NOT transcription complex subunit 1 (Fragment),125,1,94.6541,78.8918,114.669,278.788,137.315,70.283,118.709,59.0834,155.334,95.8513
sp|P29375|KDM5A_HUMAN,KDM5A,KDM5A_HUMAN Lysine-specific demethylase 5A,127,13,2264.91,940.455,1203.45,1147.63,1395.93,1044.85,1654.58,1405.73,1011.79,1677.43
sp|Q9UGL1-2|KDM5B_HUMAN,KDM5B,KDM5B_HUMAN Isoform 2 of Lysine-specific demethylase 5B,127,20,2397.39,2816.05,1870.06,1529.03,1797.63,2516.41,1605.09,1271.14,958.759,2469.7
sp|P41229|KDM5C_HUMAN,KDM5C,KDM5C_HUMAN Lysine-specific demethylase 5C,127,14,736.177,1337.23,1444.1,1789.38,1249.21,786.891,1518.69,954.769,546.505,972.251
sp|Q9BY66-3|KDM5D_HUMAN,KDM5D,KDM5D_HUMAN Isoform 3 of Lysine-specific demethylase 5D,127,6,737.463,1356.63,1441.76,1729.65,1323.17,741.459,1671.9,916.545,610.937,993.026
sp|Q9H477|RBSK_HUMAN,RBKS,RBSK_HUMAN Ribokinase,128,6,687.169,1062.62,462.561,398.98,1027.33,732.672,566.513,158.449,131.695,338.045
sp|Q9H6E5|STPAP_HUMAN,TUT1,STPAP_HUMAN Speckle targeted PIP5K1A-regulated poly(A) polymerase,129,12,870.442,703.131,662.977,2028.68,1297.21,1559.63,1044.6,577.772,938.293,872.051
sp|Q6UB99|ANR11_HUMAN,ANKRD11,ANR11_HUMAN Ankyrin repeat domain-containing protein 11,130,14,821.2,631.128,999.445,1036.1,818.032,1538.6,1988.86,1526.17,1255.51,1350.12
sp|Q6UB98|ANR12_HUMAN,ANKRD12,ANR12_HUMAN Ankyrin repeat domain-containing protein 12,130,9,678.104,837.681,525.471,289.16,644.572,930.348,427.641,895.421,529.378,563.002
sp|P26641|EF1G_HUMAN,EEF1G,EF1G_HUMAN Elongation factor 1-gamma,131,58,4719.51,8539.54,8542.18,7657.99,6695.65,8117.42,5181.24,3414.91,8345.08,5162.93
sp|Q9C086|IN80B_HUMAN,INO80B,IN80B_HUMAN INO80 complex subunit B,133,4,357.184,116.482,177.468,225.959,353.235,183.819,259.901,243.549,285.14,299.085
sp|P20810-6|ICAL_HUMAN,CAST,ICAL_HUMAN Isoform 6 of Calpastatin,134,68,2413.39,7551.02,2572.34,9412.78,2638.55,10942.1,1610.32,20218.5,4818.14,8299.6
tr|D6RBR1|D6RBR1_HUMAN,CAST,D6RBR1_HUMAN Calpastatin (Fragment),134,2,69.8902,221.486,111.035,405.115,93.2426,395.927,57.1369,621.151,131.798,169.409
sp|Q6NSJ0|K1161_HUMAN,KIAA1161,K1161_HUMAN Uncharacterized family 31 glucosidase KIAA1161,136,7,1193.0,188.246,1160.16,154.775,1145.01,1246.66,861.897,1474.17,263.879,573.153
sp|P13804|ETFA_HUMAN,ETFA,"ETFA_HUMAN Electron transfer flavoprotein subunit alpha, mitochondrial",137,40,2145.09,2705.89,6979.1,2250.69,4830.57,3160.31,2918.62,4751.61,3161.25,3200.27
sp|Q8N5W9|F101B_HUMAN,FAM101B,F101B_HUMAN Protein FAM101B,138,3,128.728,490.207,112.358,722.486,142.868,111.275,1006.54,664.841,4119.66,459.095
sp|P31350-2|RIR2_HUMAN,RRM2,RIR2_HUMAN Isoform 2 of Ribonucleoside-diphosphate reductase subunit M2,139,40,1431.81,3283.74,12046.2,5756.25,7387.58,5660.23,3344.51,1477.3,5137.82,2944.28
sp|Q7LG56-6|RIR2B_HUMAN,RRM2B,RIR2B_HUMAN Isoform 6 of Ribonucleoside-diphosphate reductase subunit M2 B,139,7,836.936,1084.26,2167.11,541.332,1386.4,576.823,871.013,255.118,593.291,1066.27
sp|Q8NDA8|MROH1_HUMAN,MROH1,MROH1_HUMAN Maestro heat-like repeat-containing protein family member 1,140,14,811.47,988.339,1130.33,531.431,1077.88,612.198,501.066,715.954,484.938,1007.25
sp|O15018|PDZD2_HUMAN,PDZD2,PDZD2_HUMAN PDZ domain-containing protein 2,141,3,41.1638,80.2315,108.109,44.0333,118.621,107.908,89.1059,244.301,42.3663,73.3007
sp|P49848-3|TAF6_HUMAN,TAF6,TAF6_HUMAN Isoform 3 of Transcription initiation factor TFIID subunit 6,142,15,2425.63,1472.64,1302.07,1265.38,1868.6,1323.47,1933.35,1395.31,1124.97,1467.92
sp|Q16643-3|DREB_HUMAN,DBN1,DREB_HUMAN Isoform 3 of Drebrin,143,49,7626.23,11086.9,1618.4,3496.37,1155.72,2804.09,5685.2,2696.77,4383.67,2729.6
sp|Q8TF74|WIPF2_HUMAN,WIPF2,WIPF2_HUMAN WAS/WASL-interacting protein family member 2,144,15,1322.84,1376.52,1302.7,1957.0,1102.78,1936.04,1761.76,1954.52,2068.06,3045.09
sp|P53618|COPB_HUMAN,COPB1,COPB_HUMAN Coatomer subunit beta,145,98,7559.24,13829.0,15169.5,14545.5,12222.3,10863.9,12276.7,7957.54,14653.8,14039.7
sp|Q92506|DHB8_HUMAN,HSD17B8,DHB8_HUMAN Estradiol 17-beta-dehydrogenase 8,146,12,2562.09,111.129,1240.16,248.605,1292.44,565.305,550.219,451.35,272.326,477.733
sp|O14981|BTAF1_HUMAN,BTAF1,BTAF1_HUMAN TATA-binding protein-associated factor 172,147,38,2836.03,4126.74,6151.44,3085.22,4729.91,4581.61,3555.26,3047.82,3437.71,3618.8
sp|Q99569|PKP4_HUMAN,PKP4,PKP4_HUMAN Plakophilin-4,148,22,2343.17,580.197,1050.27,568.284,1968.48,1598.62,1655.9,1058.55,1216.3,971.952
sp|Q9UQB3|CTND2_HUMAN,CTNND2,CTND2_HUMAN Catenin delta-2,148,6,858.418,72.8339,668.705,66.6246,507.794,112.978,132.968,82.8887,502.617,241.039
sp|O95801|TTC4_HUMAN,TTC4,TTC4_HUMAN Tetratricopeptide repeat protein 4,149,13,842.49,1995.61,873.892,4217.71,1662.74,2046.6,1818.12,908.413,1934.41,1537.66
sp|P57086|SCND1_HUMAN,SCAND1,SCND1_HUMAN SCAN domain-containing protein 1,150,1,15.8422,20.18,24.6685,27.262,26.6545,18.6546,22.6475,8.6455,42.7312,26.4678
sp|Q96CD0|FBXL8_HUMAN,FBXL8,FBXL8_HUMAN F-box/LRR-repeat protein 8,151,3,68.1995,98.7654,417.997,74.761,146.101,125.813,51.953,43.1764,103.675,72.434
sp|Q9Y426|CU025_HUMAN,C2CD2,CU025_HUMAN C2 domain-containing protein 2,152,4,37.1396,291.779,208.078,194.974,35.7257,506.199,130.677,414.477,153.729,294.637
sp|Q8N0Y2|ZN444_HUMAN,ZNF444,ZN444_HUMAN Zinc finger protein 444,153,2,99.8863,124.24,102.361,117.957,134.527,70.6766,111.07,86.8002,105.892,121.647
sp|Q9H2M9|RBGPR_HUMAN,RAB3GAP2,RBGPR_HUMAN Rab3 GTPase-activating protein non-catalytic subunit,154,38,2968.33,6773.83,5629.97,4666.96,8006.58,5657.72,3820.66,2367.54,4021.87,4364.16
sp|O95429|BAG4_HUMAN,BAG4,BAG4_HUMAN BAG family molecular chaperone regulator 4,154,6,1087.92,224.979,152.814,170.238,164.823,153.718,311.06,212.642,706.918,234.013
sp|Q96BN8|OTUL_HUMAN,FAM105B,OTUL_HUMAN Ubiquitin thioesterase otulin,155,9,368.386,1353.72,1113.99,687.828,732.078,1259.17,575.352,839.099,1018.4,744.357
sp|Q01831|XPC_HUMAN,XPC,XPC_HUMAN DNA repair protein complementing XP-C cells,156,21,2301.15,1103.29,988.331,3511.96,1509.12,824.681,2639.1,1276.78,1863.53,2005.84
sp|Q7Z5L9|I2BP2_HUMAN,IRF2BP2,I2BP2_HUMAN Interferon regulatory factor 2-binding protein 2,157,28,1439.8,1912.31,2231.05,1578.75,4092.97,2657.78,2807.73,3900.43,837.884,1570.26
sp|Q8IU81|I2BP1_HUMAN,IRF2BP1,I2BP1_HUMAN Interferon regulatory factor 2-binding protein 1,157,26,2050.62,1373.75,2182.67,1407.62,3263.1,2416.29,1785.55,1152.8,1964.48,1812.78
sp|Q9H1B7|I2BPL_HUMAN,IRF2BPL,I2BPL_HUMAN Interferon regulatory factor 2-binding protein-like,157,24,3015.7,1191.5,1469.8,982.416,2813.55,3097.38,2891.3,1292.66,784.852,1581.85
sp|Q9P1Y5|CAMP3_HUMAN,CAMSAP3,CAMP3_HUMAN Calmodulin-regulated spectrin-associated protein 3,158,22,2012.41,224.728,2086.84,481.285,2253.52,2122.78,968.867,850.418,338.743,1051.57
sp|Q5T5Y3-3|CAMP1_HUMAN,CAMSAP1,CAMP1_HUMAN Isoform 3 of Calmodulin-regulated spectrin-associated protein 1,158,31,2014.6,4199.66,2709.94,4531.18,2534.42,3174.61,3434.0,2957.56,2906.43,2408.03
sp|O75354|ENTP6_HUMAN,ENTPD6,ENTP6_HUMAN Ectonucleoside triphosphate diphosphohydrolase 6,159,6,866.071,576.062,576.914,170.44,588.769,424.15,780.726,1661.7,544.731,649.284
sp|Q9UNS1|TIM_HUMAN,TIMELESS,TIM_HUMAN Protein timeless homolog,160,24,1909.72,1567.17,3807.1,2444.22,5873.09,2135.78,4672.81,1319.3,2137.07,1853.05
sp|Q96P48|ARAP1_HUMAN,ARAP1,"ARAP1_HUMAN Arf-GAP with Rho-GAP domain, ANK repeat and PH domain-containing protein 1",161,22,532.717,2807.95,1860.87,3050.08,2463.17,2345.13,2492.96,1241.49,1172.84,2496.3
sp|P08559-4|ODPA_HUMAN,PDHA1,"ODPA_HUMAN Isoform 4 of Pyruvate dehydrogenase E1 component subunit alpha, somatic form, mitochondrial",162,36,7492.13,2740.62,2778.96,3827.65,4290.12,4191.13,4069.53,2862.18,2707.3,3384.91
sp|Q10570|CPSF1_HUMAN,CPSF1,CPSF1_HUMAN Cleavage and polyadenylation specificity factor subunit 1,163,58,7142.69,4169.85,4373.73,5815.45,5463.67,4269.12,6259.08,4629.73,3248.22,5761.69
sp|Q05DH4|F16A1_HUMAN,FAM160A1,F16A1_HUMAN Protein FAM160A1,163,2,145.044,100.337,109.85,143.307,107.633,194.98,140.442,94.7257,87.444,132.926
sp|Q5JUR7|TEX30_HUMAN,TEX30,TEX30_HUMAN Testis-expressed sequence 30 protein,164,5,97.7283,230.585,165.56,684.498,179.513,405.742,354.876,75.1726,267.674,169.967
tr|F5HFY4|F5HFY4_HUMAN,NAP1L4b,F5HFY4_HUMAN Nucleosome assembly protein 1-like 4,165,14,1966.13,1554.45,857.304,1309.51,1775.14,1322.49,1531.78,660.354,1577.81,1040.28
sp|P55209|NP1L1_HUMAN,NAP1L1,NP1L1_HUMAN Nucleosome assembly protein 1-like 1,165,47,2114.62,4706.01,2629.37,4454.87,2674.87,2315.24,3818.94,1761.09,4098.03,3583.47
tr|B7Z9C2|B7Z9C2_HUMAN,NAP1L1,B7Z9C2_HUMAN Nucleosome assembly protein 1-like 1,165,1,60.9758,166.831,72.5517,137.903,68.9259,72.8991,115.699,46.6806,124.129,98.8481
sp|Q96RP9|EFGM_HUMAN,GFM1,"EFGM_HUMAN Elongation factor G, mitochondrial",167,40,8637.47,2688.19,5510.9,3608.24,4873.12,2850.34,3359.48,8904.96,3806.8,5419.85
sp|Q15262-3|PTPRK_HUMAN,PTPRK,PTPRK_HUMAN Isoform 3 of Receptor-type tyrosine-protein phosphatase kappa,168,29,426.693,1988.61,3374.09,2136.42,2355.21,4723.59,3090.71,5811.86,3990.63,3401.77
sp|P28827-2|PTPRM_HUMAN,PTPRM,PTPRM_HUMAN Isoform 2 of Receptor-type tyrosine-protein phosphatase mu,168,16,141.402,598.267,226.347,176.237,172.757,169.002,2488.6,189.707,5818.18,1001.63
sp|Q8N1S5|S39AB_HUMAN,SLC39A11,S39AB_HUMAN Zinc transporter ZIP11,169,7,414.823,379.914,742.507,81.1755,176.393,555.255,110.59,413.727,186.411,229.262
sp|Q9NVC6|MED17_HUMAN,MED17,MED17_HUMAN Mediator of RNA polymerase II transcription subunit 17,170,17,1574.91,1547.41,1584.89,1749.1,1557.7,1449.81,1814.43,2147.79,1570.89,1678.67
sp|Q6NSJ5|LRC8E_HUMAN,LRRC8E,LRC8E_HUMAN Leucine-rich repeat-containing protein 8E,171,13,1290.82,1271.71,1750.85,736.746,731.605,1175.91,906.584,1408.55,1130.2,1214.58
sp|Q8TDW0|LRC8C_HUMAN,LRRC8C,LRC8C_HUMAN Leucine-rich repeat-containing protein 8C,171,9,1055.93,748.848,803.824,1531.35,817.298,1886.82,1742.48,1289.31,1627.87,2560.31
sp|Q8IWT6|LRC8A_HUMAN,LRRC8A,LRC8A_HUMAN Leucine-rich repeat-containing protein 8A,171,23,1587.9,2038.29,1729.53,2918.16,1416.02,2698.17,2554.89,5764.42,3180.29,3204.24
sp|Q7L1W4|LRC8D_HUMAN,LRRC8D,LRC8D_HUMAN Leucine-rich repeat-containing protein 8D,171,14,1383.2,821.548,2142.8,2800.6,1661.77,4116.33,2421.97,2538.65,2702.41,2201.58
sp|Q6P9F7|LRC8B_HUMAN,LRRC8B,LRC8B_HUMAN Leucine-rich repeat-containing protein 8B,171,1,51.7845,5.47851,54.1753,32.6531,56.6999,139.33,25.1639,58.7738,40.2512,37.1782
tr|J9JID7|J9JID7_HUMAN,LMNB2,"J9JID7_HUMAN Lamin B2, isoform CRA_a",172,78,7143.59,5422.9,5566.27,3364.35,5538.52,3568.09,7860.42,7698.53,5492.15,8504.01
sp|P02545|LMNA_HUMAN,LMNA,LMNA_HUMAN Prelamin-A/C,172,223,19702.2,33017.8,8805.37,30266.3,13647.3,39557.2,14789.8,38642.5,21890.1,24167.6
sp|P20700|LMNB1_HUMAN,LMNB1,LMNB1_HUMAN Lamin-B1,172,128,23877.3,6419.8,11170.3,7390.25,15534.0,14145.1,14388.9,13500.1,8154.98,8964.86
sp|P49006|MRP_HUMAN,MARCKSL1,MRP_HUMAN MARCKS-related protein,173,16,1890.53,1095.53,1426.8,243.108,1706.49,2049.31,2776.68,1311.15,1240.38,837.445
sp|P29966|MARCS_HUMAN,MARCKS,MARCS_HUMAN Myristoylated alanine-rich C-kinase substrate,173,29,2623.63,4011.43,1386.56,4354.18,1366.9,4932.73,577.391,6477.05,2286.94,2436.77
sp|Q7KZF4|SND1_HUMAN,SND1,SND1_HUMAN Staphylococcal nuclease domain-containing protein 1,174,85,6494.58,13698.4,6816.35,5569.57,6890.65,7202.37,4446.35,7488.14,7054.25,10604.0
sp|P11274|BCR_HUMAN,BCR,BCR_HUMAN Breakpoint cluster region protein,175,16,1558.37,1524.14,2413.58,2010.54,1736.14,2000.67,2266.27,1508.72,1402.79,1779.18
sp|Q12979|ABR_HUMAN,ABR,ABR_HUMAN Active breakpoint cluster region-related protein,175,18,859.66,2511.41,276.586,3471.83,1123.74,1364.25,1250.5,2280.18,1640.63,2081.74
sp|Q6UWP2|DHR11_HUMAN,DHRS11,DHR11_HUMAN Dehydrogenase/reductase SDR family member 11,176,5,669.437,858.918,388.742,525.235,454.124,914.904,664.976,637.363,1162.39,653.285
sp|Q9NXC5|MIO_HUMAN,MIOS,MIO_HUMAN WD repeat-containing protein mio,177,22,852.384,2346.48,1848.66,2102.74,1693.74,2075.19,972.992,845.43,1174.9,1418.87
sp|Q5SQI0|ATAT_HUMAN,ATAT1,ATAT_HUMAN Alpha-tubulin N-acetyltransferase,178,5,312.929,947.416,248.672,193.598,233.034,611.729,429.577,176.72,419.143,300.799
sp|Q9Y5W8|SNX13_HUMAN,SNX13,SNX13_HUMAN Sorting nexin-13,179,7,688.442,770.397,559.009,331.99,515.779,465.168,457.823,476.682,346.022,460.714
sp|P18206|VINC_HUMAN,VCL,VINC_HUMAN Vinculin,180,168,5078.3,25599.2,10049.5,24586.3,7862.22,20679.0,43059.0,11986.7,17710.9,20654.1
sp|Q8IYI6|EXOC8_HUMAN,EXOC8,EXOC8_HUMAN Exocyst complex component 8,181,34,4155.94,3387.54,4146.68,3029.95,3619.63,5032.17,2864.02,2709.24,3230.0,3096.82
sp|P42858|HD_HUMAN,HTT,HD_HUMAN Huntingtin,182,59,4370.47,4780.8,9397.38,7720.66,4226.35,3562.63,4087.68,2034.03,5620.37,3275.88
sp|P19404|NDUV2_HUMAN,NDUFV2,"NDUV2_HUMAN NADH dehydrogenase [ubiquinone] flavoprotein 2, mitochondrial",183,29,5619.09,2254.51,2177.35,1779.44,3435.03,3380.86,2533.66,3273.48,2393.61,3333.56
sp|O43837|IDH3B_HUMAN,IDH3B,"IDH3B_HUMAN Isocitrate dehydrogenase [NAD] subunit beta, mitochondrial",184,36,6110.74,4031.13,3558.11,2385.67,1725.25,3002.72,2088.53,4580.96,2791.53,3218.11
sp|Q8N201|INT1_HUMAN,INTS1,INT1_HUMAN Integrator complex subunit 1,185,50,7931.99,4327.84,4783.54,3939.82,7157.73,4077.63,5908.05,4249.53,2931.78,5082.68
sp|Q9UBF2|COPG2_HUMAN,COPG2,COPG2_HUMAN Coatomer subunit gamma-2,186,35,4164.77,3540.39,3793.04,4847.4,3670.99,5435.37,8191.16,4472.13,3933.86,4156.75
sp|Q9Y678|COPG1_HUMAN,COPG1,COPG1_HUMAN Coatomer subunit gamma-1,186,68,4094.93,9578.39,10578.8,8449.34,7762.16,5599.65,5845.57,4147.24,8859.91,8191.53
sp|P54802|ANAG_HUMAN,NAGLU,ANAG_HUMAN Alpha-N-acetylglucosaminidase,187,10,1228.95,363.771,924.422,203.295,465.849,326.804,477.58,581.213,166.204,507.372
sp|Q96PY5-3|FMNL2_HUMAN,FMNL2,FMNL2_HUMAN Isoform 2 of Formin-like protein 2,188,16,456.39,2348.67,366.864,3365.25,329.903,1890.65,2615.97,2410.27,3815.23,2458.31
sp|Q8IVF7|FMNL3_HUMAN,FMNL3,FMNL3_HUMAN Formin-like protein 3,188,3,59.3772,908.084,69.956,107.174,91.2199,181.446,249.149,213.839,165.422,168.703
sp|O95466-3|FMNL_HUMAN,FMNL1,FMNL_HUMAN Isoform 3 of Formin-like protein 1,188,9,321.971,1019.44,303.677,3714.79,138.135,317.911,646.889,1783.72,460.047,1590.03
sp|O95466-2|FMNL_HUMAN,FMNL1,FMNL_HUMAN Isoform 2 of Formin-like protein 1,188,2,46.2413,134.629,26.2343,510.5,12.7357,54.2141,114.936,233.382,100.066,167.024
sp|O00468-3|AGRIN_HUMAN,AGRN,AGRIN_HUMAN Isoform 3 of Agrin,189,49,2286.77,4371.39,2462.37,1868.21,3237.57,3063.78,13330.6,4621.35,2151.21,4219.65
sp|O00330|ODPX_HUMAN,PDHX,"ODPX_HUMAN Pyruvate dehydrogenase protein X component, mitochondrial",190,24,4994.17,2118.0,1777.87,2850.46,3167.78,5555.17,2402.17,1412.44,1497.08,3216.17
sp|Q8IXS6-2|PALM2_HUMAN,PALM2,PALM2_HUMAN Isoform 2 of Paralemmin-2,191,3,13.2778,651.294,26.6507,94.4906,10.5215,358.357,113.205,233.328,23.1746,62.9766
