Uniprot_Id,Gene_Symbol,Description,Group_ID,Set7 Peptides,Collapsed,Parsimony,MCF12A,MGH312,MGH358,SUM185PE,184A-1,184B5,MCF10A (repeat 4),HCC1569,AU-565,MCF10A (repeat 5),Bridge7,Uniprot_Id_prefix
Q8N4C6-7,NIN,NIN_HUMAN Isoform 7 of Ninein,55,3,C,UR,68.85443148307256,65.47859073920472,46.229591629380884,67.76907082152289,85.40127356570481,94.53107919724272,82.80547565678309,88.36169083188096,75.70638208980591,82.98210320300069,72.524,Q8N4C6
P23381,WARS,"SYWC_HUMAN Tryptophan--tRNA ligase, cytoplasmic",56,86,C,UR,90.96004642310054,366.6440968687728,147.12566166930222,199.1173346959671,44.75755554858577,97.92802777054327,40.11723143257345,80.45923775622232,111.1082413964073,43.21974872281519,145.0674418604651,P23381
P35221,CTNNA1,CTNA1_HUMAN Catenin alpha-1,57,286,C,UR,170.6808611835805,26.943497179472224,182.17474271438613,106.61514916184572,264.14272695603364,214.15812415495628,179.61832336020078,80.6245066431832,51.85105504294804,130.60557259707227,105.78426573426573,P35221
Q96C19,EFHD2,EFHD2_HUMAN EF-hand domain-containing protein D2,58,29,C,UR,276.87315787539166,58.15005745817111,78.09594921487529,48.04149363536226,270.8003585386479,100.72210686714874,179.0011020392022,73.71822674773912,93.73718296576276,137.5507467136246,164.94413793103448,Q96C19
Q9BUP0,EFHD1,EFHD1_HUMAN EF-hand domain-containing protein D1,58,29,C,UR,17.51549355164488,145.24701138848903,486.02537029307086,268.2510985885627,46.813834560097014,34.16226672288298,24.723390195811668,99.70943201548786,275.7962920896212,17.519888310150414,160.56896551724137,Q9BUP0
Q9GZT9,EGLN1,EGLN1_HUMAN Egl nine homolog 1,59,11,C,UR,61.48949083067753,179.9951492106968,87.33463639761585,102.22511152666998,45.0100591021088,50.50518863643372,102.52190288985481,81.18774256978307,157.45396550144974,123.7795445491532,124.2009090909091,Q9GZT9
Q9Y3B7,MRPL11,"RM11_HUMAN 39S ribosomal protein L11, mitochondrial",60,43,C,UR,227.2315878531132,163.2559234017226,258.4277812279377,101.50288849557927,165.68932068227852,179.04625410130566,169.8010108466012,122.18613224528718,120.92103129894643,190.46036839692204,110.12906976744186,Q9Y3B7
Q8WVQ1,CANT1,CANT1_HUMAN Soluble calcium-activated nucleotidase 1,61,44,C,UR,111.86602059726309,194.8217624107412,616.8373611176336,56.439597828397,125.61152242350286,78.85217733165777,73.5746217818868,55.85430449495672,213.66240848221665,62.67036995468753,103.97727272727273,Q8WVQ1
Q96T51,RUFY1,RUFY1_HUMAN RUN and FYVE domain-containing protein 1,62,60,C,UR,94.79697946317596,259.16303232883195,113.43964321722615,173.72368679503856,90.47954211552486,193.86268185961785,119.74981771803411,84.7234072605983,128.51556659656876,105.10743099625283,121.75233333333334,Q96T51
Q8WXA3,RUFY2,RUFY2_HUMAN RUN and FYVE domain-containing protein 2,62,22,C,UR,92.03615979518909,129.96579231584028,94.1933960451186,259.8444685141489,118.71189365091305,202.59703810503152,100.50049538230402,92.4927110161788,126.79007257889063,79.53295854977233,116.24818181818182,Q8WXA3
P54578,USP14,UBP14_HUMAN Ubiquitin carboxyl-terminal hydrolase 14,62,89,C,UR,76.53912851981731,131.39694178859767,126.98973032114985,125.30180289351799,61.22255021962825,69.20889147011093,68.96405583294661,102.18015099109893,133.3068283348231,78.22675826024866,129.9943820224719,P54578
Q7L099-3,RUFY3,RUFY3_HUMAN Isoform 3 of Protein RUFY3,62,3,C,UR,40.34023571352552,52.278580010553284,72.87179702053652,171.43217627173,64.70906634062851,65.69496314574029,35.730313721639355,47.396676380668325,47.476853666336794,35.080078396460145,46.93866666666667,Q7L099
Q5VSL9,STRIP1,STRP1_HUMAN Striatin-interacting protein 1,63,35,C,UR,109.18840343469222,135.42948103600358,109.26002037005699,147.2980901825717,119.74444807581767,129.9306639426118,119.77755068095802,95.8785342874723,156.66476711419884,106.96098743331981,111.7402857142857,Q5VSL9
Q9ULQ0,STRIP2,STRP2_HUMAN Striatin-interacting protein 2,63,1,C,UR,126.85790111408147,88.58793574829278,77.28527669886189,186.27318988470833,247.1774049842395,173.15496757266556,158.11498043087857,121.91767418762548,69.96650667035073,199.00260685586784,91.5936,Q9ULQ0
Q9H147,DNTTIP1,TDIF1_HUMAN Deoxynucleotidyltransferase terminal-interacting protein 1,64,18,C,UR,242.34217062881055,106.47053433103315,101.79906274048773,190.9890081209829,141.6001781521064,128.65847552949185,189.74126211472577,158.24489890761197,135.13093438592284,189.50648530476752,131.44055555555553,Q9H147
O14497,ARID1A,ARI1A_HUMAN AT-rich interactive domain-containing protein 1A,65,130,C,UR,124.14143974663067,92.86036850886694,196.81770967288622,101.8393475760414,123.92787486500708,119.45028770757014,129.81192976519827,115.2866003074486,98.27628359618079,150.02368581776025,91.65153846153846,O14497
Q8NFD5-3,ARID1B,ARI1B_HUMAN Isoform 3 of AT-rich interactive domain-containing protein 1B,65,55,C,UR,169.40292355276588,93.58328585653186,214.98998368476197,138.24908111630677,102.17953247262413,127.84440445831893,196.00833933175144,156.88132300454902,147.6418675279878,203.48139096454744,90.12945454545455,Q8NFD5
Q9BQS8,FYCO1,FYCO1_HUMAN FYVE and coiled-coil domain-containing protein 1,66,68,C,UR,95.58725460668623,132.50839943142574,84.4374235929899,272.0098454789206,97.65422385710242,87.2471174311738,88.63901425423062,22.89283521186377,179.22714727035654,75.20679293525141,91.60117647058824,Q9BQS8
Q9BRK4,LZTS2,LZTS2_HUMAN Leucine zipper putative tumor suppressor 2,67,5,C,UR,107.09470941151882,60.91331676964419,137.2541215990618,86.89982721688106,151.9253266364058,119.81238720063611,97.0011808742602,98.4034608918262,93.0846553297004,102.82782463848845,89.131,Q9BRK4
P51970,NDUFA8,NDUA8_HUMAN NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 8,68,13,C,UR,130.25610024876596,117.1435307714718,113.12459937436996,78.03004749720675,177.97632406206506,163.89511658733255,170.27193838928673,81.09008076031822,60.21629319877738,114.79154834191742,102.12538461538462,P51970
Q9GZU3,TMEM39B,TM39B_HUMAN Transmembrane protein 39B,69,5,C,UR,93.92487991562176,72.17537639373438,75.61611885922127,56.61646822898562,127.04331826391667,69.6693813863601,236.06899064787223,177.66831506184735,110.94301367511903,215.84113401708547,86.6556,Q9GZU3
P0DMV8,HSPA1A,HSP71_HUMAN Heat shock 70 kDa protein 1A/1B,70,228,C,UR,160.65891457440338,113.28852470301815,139.5709787579043,136.43699497707803,49.76964555531995,96.69719094012167,100.38470960136749,208.69620409164125,151.6524282957251,104.57201255352817,123.27017543859648,P0DMV8
P11021,HSPA5,GRP78_HUMAN 78 kDa glucose-regulated protein,70,565,C,UR,148.68018597568175,81.89158854042402,60.43135387916366,104.78576228196532,174.6388132187049,218.63552885188008,136.56966483549164,206.05067272343743,78.62170104182108,123.80461932822116,116.23557522123895,P11021
P17066,HSPA6,HSP76_HUMAN Heat shock 70 kDa protein 6,70,44,C,UR,102.58862648803976,72.21018611637186,106.34039434749376,94.74503458526215,42.82684643062864,74.74619529519003,77.01794271187521,140.61520523804742,111.11785089844557,79.48997353578122,83.78545454545454,P17066
P38646,HSPA9,"GRP75_HUMAN Stress-70 protein, mitochondrial",70,610,C,UR,116.88908871361951,121.0786004311378,132.1209050751724,101.53402405980681,77.59603275061541,160.89850914434615,153.28830476640334,137.23136402121727,96.44502461148768,150.1904978347171,76.61032786885247,P38646
P11142,HSPA8,HSP7C_HUMAN Heat shock cognate 71 kDa protein,70,612,C,UR,111.22014063840103,151.67947045962586,89.29049248258532,116.6956048233435,104.70174307442586,109.56963493735688,119.34725343805378,161.51143050296196,158.11949866783092,139.91144110360625,132.37303921568628,P11142
P54652,HSPA2,HSP72_HUMAN Heat shock-related 70 kDa protein 2,70,20,C,UR,150.78593132012983,296.36481154530566,147.62504317048896,170.44243803010073,89.40538963521864,117.54406398278952,87.14727277485035,36.166042343420564,70.60747022867781,82.14013954039119,203.509,P54652
E9PN89,HSPA8,E9PN89_HUMAN Heat shock cognate 71 kDa protein (Fragment),70,7,C,UR,32.37617851159888,34.00900335824672,123.2191266781064,123.33720105711079,144.52646989060275,139.95621382322616,110.85595095496262,79.02098752128333,166.18085359212796,224.7817553109235,37.95285714285715,E9PN89
Q96NB2,SFXN2,SFXN2_HUMAN Sideroflexin-2,71,29,C,UR,51.06967345094159,77.08216705514702,797.0085973052076,105.29290606103514,100.60564795215701,56.88542584319351,66.85251729746446,37.054105744428696,119.91098527209438,49.33153511009378,83.75137931034483,Q96NB2
Q9Y618-3,NCOR2,NCOR2_HUMAN Isoform 3 of Nuclear receptor corepressor 2,72,85,C,UR,133.45053925285706,137.20266492749818,74.75229509820628,75.69015166370836,107.97646602181315,88.66725787027966,70.55696080795884,233.49077709107402,142.22535315047827,90.77947801407278,106.50176470588235,Q9Y618
O75376,NCOR1,NCOR1_HUMAN Nuclear receptor corepressor 1,72,78,C,UR,112.43134349427457,114.57018364400858,80.87914220888129,84.98237349973716,78.52308283882009,140.5427806266838,84.43092185191267,146.35339045923794,89.50679221333574,101.97585761768441,78.53935897435898,O75376
E7EVK1,NCOR1,E7EVK1_HUMAN Nuclear receptor corepressor 1 (Fragment),72,1,C,UR,52.78454918360674,134.332948359738,53.74688243642774,59.137163538034805,31.34428574481315,52.166262890041814,35.09294784163663,63.745842861819064,128.26284361974166,38.83235642054422,39.4664,E7EVK1
Q9NVU7,SDAD1,SDA1_HUMAN Protein SDA1 homolog,74,61,C,UR,170.82858553166034,68.05702754579568,101.81650207851798,88.1941748303784,164.1881092124888,172.93011782085873,209.13072215979793,148.70378702951132,97.01273459447131,247.5988509659385,110.51491803278688,Q9NVU7
Q8TAE8,GADD45GIP1,G45IP_HUMAN Growth arrest and DNA damage-inducible proteins-interacting protein 1,75,57,C,UR,120.23507230831203,74.33503168448796,202.97533530242004,99.52350119734533,135.78219041389036,173.99656643641995,104.9818048286192,84.27326535407323,100.44379778593479,189.97105782838088,103.07105263157895,Q8TAE8
Q7L2E3-2,DHX30,DHX30_HUMAN Isoform 2 of Putative ATP-dependent RNA helicase DHX30,76,185,C,UR,158.63153306537447,176.1382067679405,76.75487145204366,104.61368558513027,90.70306650146564,124.32260684109221,152.86281068970456,100.33607416360954,97.90845866090332,201.96662464390596,91.36162162162162,Q7L2E3
Q8IYS1,PM20D2,P20D2_HUMAN Peptidase M20 domain-containing protein 2,77,14,C,UR,191.07203433901932,19.436285116433005,31.382833579067334,45.5369948496956,64.02139883889075,122.61417091046422,198.399727825115,167.07949444860535,182.4804609423008,279.1981668605316,152.09714285714287,Q8IYS1
Q5T9S5,CCDC18,CCD18_HUMAN Coiled-coil domain-containing protein 18,77,2,C,UR,39.88859836711571,67.2423299923348,59.090612705230434,53.56629332073353,58.136272037841664,39.05629223750561,47.563954691172725,26.900690052827425,53.66847804815404,52.713565489011735,34.7149,Q5T9S5
O15269,SPTLC1,SPTC1_HUMAN Serine palmitoyltransferase 1,78,66,C,UR,206.46357055345368,162.14321498757337,124.68231066035,94.37780042019088,255.25160891618862,148.66255861636185,214.53277212799958,101.54549934539519,87.64449580449367,187.604575067046,114.10363636363637,O15269
Q14008-3,CKAP5,CKAP5_HUMAN Isoform 3 of Cytoskeleton-associated protein 5,79,241,C,UR,88.79445832390789,149.19085266818288,133.3797571416109,187.66931633306143,84.40524948849902,89.02154253623328,150.01258883759417,124.7878176125051,198.86946067771893,163.50351479132226,183.746887966805,Q14008
Q7Z392,TRAPPC11,TPC11_HUMAN Trafficking protein particle complex subunit 11,80,24,C,UR,104.18331287767282,193.79098785761968,193.09193264951816,155.43975705096668,98.77862196195598,100.60077548076583,111.42283103404793,170.63012933290454,218.65009293139278,115.32841101438412,131.54749999999999,Q7Z392
Q9NRF2,SH2B1,SH2B1_HUMAN SH2B adapter protein 1,81,2,C,UR,44.900475623961555,48.40837614869577,52.421942270034556,52.20413823562826,37.097664066938584,36.60911570220468,46.111700486246654,66.63617051308955,41.761400460269456,44.18669693787582,39.48475,Q9NRF2
Q8N0Z6,TTC5,TTC5_HUMAN Tetratricopeptide repeat protein 5,82,5,C,UR,90.50390049116616,232.03743353489963,78.06407643376937,83.00564239705558,49.94304793430765,55.14482825727656,71.33048572087671,81.22582188793939,133.1382895718575,72.82377617429576,93.5734,Q8N0Z6
P31948,STIP1,STIP1_HUMAN Stress-induced-phosphoprotein 1,83,203,C,UR,59.179768844876584,119.09530439632378,106.3568765562712,205.0336584634157,98.8418963006455,110.0776372543244,57.72553909681283,130.14517237720494,246.69404360865056,84.01296754403438,264.2600985221675,P31948
P50502,ST13,F10A1_HUMAN Hsc70-interacting protein,83,45,C,UR,44.56155151243399,151.23254844773228,129.21603761248448,291.0226235730863,124.08693550255806,92.45838421167286,53.48338629116207,211.82155570722065,197.24033624665026,88.57915333115261,423.16,P50502
Q13423,NNT,"NNTM_HUMAN NAD(P) transhydrogenase, mitochondrial",84,181,C,UR,371.23547443812146,141.51430540652495,96.58026432799403,31.57536609975999,174.09936204514995,169.1613484058175,305.59378919147554,260.7043687198175,34.65966270146524,195.26148825048904,116.93977900552485,Q13423
P35251,RFC1,RFC1_HUMAN Replication factor C subunit 1,85,103,C,UR,89.17329569219666,127.4584713272732,157.13930120822235,65.83566173062698,148.48305770395737,136.98994339275097,145.4711400958741,216.05249584119613,78.5202436382599,199.3638380278478,100.1631067961165,P35251
Q92575,UBXN4,UBXN4_HUMAN UBX domain-containing protein 4,86,68,C,UR,133.1182843744931,102.1153098988235,194.67047179777924,82.82375582040011,157.65985329353475,166.51073908970596,147.02159828707855,104.49368382051745,60.090958655144995,111.27343400797184,77.57838235294118,Q92575
Q12955,ANK3,ANK3_HUMAN Ankyrin-3,87,136,C,UR,51.573865079238125,169.38544722224125,186.72893127929294,207.29527537936883,80.02096046933632,108.70015857504707,140.86675934918907,174.9606107661862,111.81421256371817,71.63452581620271,61.51595588235294,Q12955
Q12955-4,ANK3,ANK3_HUMAN Isoform 2 of Ankyrin-3,87,8,C,UR,20.16317887281658,64.83486988619626,115.2641532920997,159.6560116002385,33.91975648933444,50.20666118260317,49.43812771903391,69.57405093339874,78.88981494839864,27.56097357432576,30.79575,Q12955
O60885,BRD4,BRD4_HUMAN Bromodomain-containing protein 4,88,101,C,UR,136.15224445126177,80.52743768494916,120.38528046288724,102.91662517206696,154.00293334471402,185.24876687026506,136.6966524099682,132.99494300567426,89.40614279393564,177.29780843776135,115.04158415841584,O60885
P25440-2,BRD2,BRD2_HUMAN Isoform 2 of Bromodomain-containing protein 2,88,61,C,UR,122.34986630068427,67.6187254884974,134.53692561354185,51.80074748593475,106.18184706709053,222.37107861463792,151.60228475377767,157.20747980755206,114.69030718519831,206.14677038675833,112.32262295081968,P25440
Q15059,BRD3,BRD3_HUMAN Bromodomain-containing protein 3,88,46,C,UR,139.50138572261022,103.97790904063883,134.75186562177618,361.40361853250215,108.88939474307611,145.33463292167178,131.02923445595889,118.39101990403286,53.38922073726803,132.41841543664165,64.63456521739131,Q15059
P29597,TYK2,TYK2_HUMAN Non-receptor tyrosine-protein kinase TYK2,89,19,C,UR,165.8153577018203,113.74610902815196,144.1573659550106,65.72368990829763,210.20597054597755,108.38348922516533,178.91028306412565,131.8498703672122,110.7553575670279,202.9677662318127,119.03473684210526,P29597
P23458,JAK1,JAK1_HUMAN Tyrosine-protein kinase JAK1,89,60,C,UR,119.12445378856067,67.0897022344024,175.31939090592007,60.13267019272876,293.08473087832704,142.85426281118967,197.16871626548374,147.0050938300213,116.74225331449887,229.10028973712528,156.93083333333334,P23458
Q13470,TNK1,TNK1_HUMAN Non-receptor tyrosine-protein kinase TNK1,90,10,C,UR,103.21406755487217,470.98214344259156,86.7914627401,212.20676062089538,117.10116113663256,67.29190256119225,92.57776470184163,138.177445401101,194.27401432662938,104.96168212475015,101.048,Q13470
P98172,EFNB1,EFNB1_HUMAN Ephrin-B1,91,34,C,UR,210.95043599235396,21.722117018821084,76.68412929513119,38.153974649117146,252.69242670704418,258.5398203807205,317.3866138038675,43.10122208087881,27.053651406139128,157.62674950615593,92.09705882352942,P98172
Q8WZA9,IRGQ,IRGQ_HUMAN Immunity-related GTPase family Q protein,92,19,C,UR,75.06742092582121,101.38467823090173,116.53581992495684,298.1939322128346,56.460104976427324,53.58286589018936,50.127486389660206,33.96191094285473,199.63167059500657,46.332013792457886,178.7615789473684,Q8WZA9
O60716-3,CTNND1,CTND1_HUMAN Isoform 1AC of Catenin delta-1,93,236,C,UR,200.7023125955966,57.98376566487899,131.31859868035664,68.29900553588084,191.39401208701256,169.00456229640142,161.90108505314427,74.87596236567944,63.47266051213306,109.42925779726721,87.57288135593221,O60716
Q9NV92,NDFIP2,NFIP2_HUMAN NEDD4 family-interacting protein 2,94,5,C,UR,75.63082196194165,33.263323446056965,25.86045326082743,15.84032539629043,219.5138632555852,65.75394389614323,66.45786423754406,23.204677258826983,25.634716953756197,68.27336733224399,83.3446,Q9NV92
Q9BTC0,DIDO1,DIDO1_HUMAN Death-inducer obliterator 1,95,212,C,UR,123.7740549854443,142.06422586739606,92.96016868566655,84.6668804387904,105.93110263153179,127.35580897145107,125.05154082767892,103.6491590682618,60.33242717477849,115.17761793443302,59.909905660377355,Q9BTC0
Q92576,PHF3,PHF3_HUMAN PHD finger protein 3,95,134,C,UR,143.6437220504893,121.59819645922155,132.4187116708317,78.92862652433541,64.33137126649781,112.17153495644236,166.6827833635636,141.8363519907874,72.830099674441,163.41647276977275,80.23805970149253,Q92576
Q14498-2,RBM39,RBM39_HUMAN Isoform 2 of RNA-binding protein 39,96,102,C,UR,159.54457359348362,140.08104703564229,114.46321265904062,85.69278231837444,105.0729324771235,139.7910793100429,156.3616874639775,166.1927711808659,97.83522223206887,143.75636972871757,101.48039215686275,Q14498
Q86U06,RBM23,RBM23_HUMAN Probable RNA-binding protein 23,96,6,C,UR,149.98885325118215,287.1307405770948,144.81200784314348,200.77619473214048,108.17749948422245,121.70494233395884,122.55639928997047,116.86936553929515,228.5292235935226,151.49302590092913,153.05583333333334,Q86U06
Q15042,RAB3GAP1,RB3GP_HUMAN Rab3 GTPase-activating protein catalytic subunit,97,82,C,UR,155.57599361656514,224.808312935516,165.33671533312074,110.50188783347457,86.62188851322648,143.5383486693859,159.84598808453262,186.7754833881155,211.46365178811732,135.31096780891926,132.72073170731707,Q15042
