Uniprot_Id,Gene_Symbol,Description,Group_ID,Set6 Peptides,Collapsed,Parsimony,ZR-75-30,HCC202,UACC-812,EVSA-T (repeat),SUM52PE,ZR-75-1,184A-1 (repeat),SUM229PE,MDA-MB-330,EFM-19 (repeat),Bridge6,Uniprot_Id_prefix
Q9UPN3,MACF1,"MACF1_HUMAN Microtubule-actin cross-linking factor 1, isoforms 1/2/3/5",51,185,C,UR,237.1973480961517,117.71084466281872,103.22431631841864,98.78877241371255,201.57092584211819,100.08772921313431,327.4807873924789,172.4817220966728,138.0719324268263,218.02971225901527,226.90324324324322,Q9UPN3
E9PLY5,MACF1,"E9PLY5_HUMAN Microtubule-actin cross-linking factor 1, isoforms 1/2/3/5 (Fragment)",51,1,C,UR,134.95319678217422,64.98396753911085,72.01571411138646,56.90809256757651,141.87669720622102,53.138011074942895,219.7532907782848,97.06076917057362,89.76888261893903,116.61379912019268,130.236,E9PLY5
Q03001-3,DST,DYST_HUMAN Isoform 3 of Dystonin,51,1,C,UR,21.89252215023801,53.67026171338784,25.257204922749505,51.10426160123338,118.23128335811735,65.92474919725707,192.8875488830576,308.39043231676754,62.72496376127142,33.213478713914085,365.724,Q03001
Q9NZJ9-2,NUDT4,NUDT4_HUMAN Isoform 2 of Diphosphoinositol polyphosphate phosphohydrolase 2,51,6,C,UR,449.42625468220604,114.3229602085914,132.48827070954283,79.95703828677281,65.89440101354964,131.3583087683746,36.08443050967983,29.517570018614784,119.901660060408,204.20866733144524,79.24766666666666,Q9NZJ9
O95989,NUDT3,NUDT3_HUMAN Diphosphoinositol polyphosphate phosphohydrolase 1,51,2,C,UR,234.32119846912138,222.60574530489183,189.81114328769297,319.94855838445557,172.69717303135687,168.0127005682054,254.64089983215638,199.4158615896351,149.67034104766995,117.22298122682807,258.0935,O95989
Q8WUN7,UBTD2,UBTD2_HUMAN Ubiquitin domain-containing protein 2,52,2,C,UR,44.62426958484252,45.3095205814643,42.447892811920084,32.769678467154186,46.98530417027835,47.96123790665196,41.82991162532958,34.70028514381948,37.91840895302126,32.15680246919016,44.02375,Q8WUN7
P51970,NDUFA8,NDUA8_HUMAN NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 8,53,23,C,UR,138.5378540839888,114.08684188649741,130.9734171096221,201.25629427306714,279.41752545931075,105.63098059892577,108.30443323882511,149.97607587440234,95.30289706883009,172.89106835523134,134.90695652173915,P51970
Q9GZU3,TMEM39B,TM39B_HUMAN Transmembrane protein 39B,54,3,C,UR,44.30128000683373,111.29934265705563,74.87797528365637,120.21816145835321,117.30487983926602,68.15403718359674,135.34029601059012,127.54157217672208,84.31623335986349,77.83840286926794,106.65499999999999,Q9GZU3
Q53GG5,PDLIM3,PDLI3_HUMAN PDZ and LIM domain protein 3,55,3,C,UR,21.935208306836063,395.45832358116274,12.553495516265343,41.23365252682075,15.813546525617502,48.10100703000458,8.669345808789556,29.588591805714042,9.45804992925314,12.305337048319156,103.43566666666668,Q53GG5
P0DMV8,HSPA1A,HSP71_HUMAN Heat shock 70 kDa protein 1A/1B,56,298,C,UR,485.1314303802452,217.71412408199572,124.2228274639271,137.8168805278241,192.15174238124072,94.97996370943919,37.348699009715865,145.66145085912459,153.0621889789036,266.76023621100205,110.15805369127516,P0DMV8
P34931,HSPA1L,HS71L_HUMAN Heat shock 70 kDa protein 1-like,56,5,C,UR,443.40666411194763,153.9599723476383,45.05918645312214,85.79778689201028,94.0751184570124,54.48640268479592,44.65040328171367,77.75832748083258,134.67798425360255,97.66717431096318,64.84700000000001,P34931
P11021,HSPA5,GRP78_HUMAN 78 kDa glucose-regulated protein,56,542,C,UR,95.68594956510402,88.11532810589472,202.52882799375587,103.67147602803989,151.9912481045961,99.41364514590389,230.75734004164354,282.9626723205009,303.90912183645764,133.05969131885715,165.63708487084872,P11021
P17066,HSPA6,HSP76_HUMAN Heat shock 70 kDa protein 6,56,39,C,UR,296.4808482945287,147.32299992238194,84.69329392620519,104.46423712104364,120.06669365393688,70.59464515926199,32.72123108626942,97.0874605726722,100.72010504847064,185.27942051262482,80.77589743589745,P17066
P38646,HSPA9,"GRP75_HUMAN Stress-70 protein, mitochondrial",56,361,C,UR,156.09809838359482,167.84717388749183,118.59135048800098,162.8777086649285,382.09264188846856,114.48283063200161,141.9130234308158,166.73340196104613,117.63292961970794,104.82751268118763,144.62963988919668,P38646
P11142,HSPA8,HSP7C_HUMAN Heat shock cognate 71 kDa protein,56,511,C,UR,144.47548252687525,122.77130542953964,198.3535841642832,177.628249478751,127.95083634505258,219.79159744724336,126.00090723816291,105.15938697966568,180.81792291720924,178.76367234971983,165.420156555773,P11142
P54652,HSPA2,HSP72_HUMAN Heat shock-related 70 kDa protein 2,56,41,C,UR,885.3695881584688,203.6157304449264,45.591079427173604,59.551687727501644,84.83044422667156,37.163725490703165,59.693447236392664,77.58666967450624,96.454380786182,75.57673599567848,86.79097560975609,P54652
E9PN89,HSPA8,E9PN89_HUMAN Heat shock cognate 71 kDa protein (Fragment),56,3,C,UR,233.65896627814902,249.8513087256124,311.33463011334914,451.2443333751969,309.89637529089845,423.18116007870765,447.59716489571633,212.2154397176615,374.2662907952478,157.45977775795654,160.33133333333333,E9PN89
Q96NB2,SFXN2,SFXN2_HUMAN Sideroflexin-2,57,34,C,UR,93.88001606954217,80.95110017039663,66.82596469096625,67.71931219512217,237.5950488486538,36.97073258449182,41.840989744635486,49.48571749202227,18.70129607792138,1010.697291912181,73.34941176470589,Q96NB2
Q9Y618,NCOR2,NCOR2_HUMAN Nuclear receptor corepressor 2,58,47,C,UR,178.59979937256654,118.70338030746254,112.13023411020284,125.079382652353,92.5897675302649,219.8364933588678,121.7652812481201,203.34840532592108,126.55577421006603,278.1219575582636,136.71914893617023,Q9Y618
O75376,NCOR1,NCOR1_HUMAN Nuclear receptor corepressor 1,58,27,C,UR,88.42087861981354,146.43636766140875,84.6907811527927,100.98523989743167,130.55882596268887,87.93445443108891,106.33374925579086,148.22165913465335,113.89265891930462,96.91529941277354,127.44407407407407,O75376
Q9NVU7,SDAD1,SDA1_HUMAN Protein SDA1 homolog,59,36,C,UR,116.62313161177009,96.5306656097572,112.7310339875161,241.76796724987088,242.6161148813821,193.8038618084141,273.79590128199413,312.3805904718208,191.37001118623152,200.8137093658949,192.79,Q9NVU7
Q8TAE8,GADD45GIP1,G45IP_HUMAN Growth arrest and DNA damage-inducible proteins-interacting protein 1,60,28,C,UR,122.1396019042684,196.20180842796995,121.66702531158947,268.9596413045887,318.9876316578519,163.57320319749923,235.43752674386974,272.6909977480223,153.9363298295294,185.69403420375787,178.81857142857143,Q8TAE8
Q7L2E3-2,DHX30,DHX30_HUMAN Isoform 2 of Putative ATP-dependent RNA helicase DHX30,61,91,C,UR,124.8435837591683,123.83999652229707,151.07857989311694,150.7487568596009,153.15423160901497,109.34625147924731,163.61291484316124,159.23976750668172,154.7356459735428,163.65369286576788,158.11098901098902,Q7L2E3
O15269,SPTLC1,SPTC1_HUMAN Serine palmitoyltransferase 1,62,40,C,UR,145.2199897264446,112.19137249217685,107.25256197209629,159.85835183559186,105.57971217880818,172.72430625139359,326.6716255116827,265.1084339229058,145.26409120722494,113.16565858977734,139.85575,O15269
Q14008,CKAP5,CKAP5_HUMAN Cytoskeleton-associated protein 5,63,130,C,UR,264.7200579411438,157.0014326681813,293.61269551237604,163.932534393732,144.38701464366824,277.8682009073739,123.09943381757313,159.56476977482535,283.6023622220973,174.0063132359886,266.09153846153845,Q14008
Q7Z392,TRAPPC11,TPC11_HUMAN Trafficking protein particle complex subunit 11,64,24,C,UR,184.894508092641,143.09674688364458,195.25168424940028,194.08213085321344,139.56016164439282,225.1979189096241,97.80808060326734,64.23875910413135,270.72519400110224,152.76559095861174,101.09833333333334,Q7Z392
P31948,STIP1,STIP1_HUMAN Stress-induced-phosphoprotein 1,65,208,C,UR,282.59664120393893,235.34004075242652,242.6936148901816,219.48217572924958,110.95639947045838,189.05822405364464,47.693446544254144,93.59873894499486,133.51486896336232,222.60209731475908,194.86778846153845,P31948
Q13423,NNT,"NNTM_HUMAN NAD(P) transhydrogenase, mitochondrial",66,114,C,UR,117.33981772077098,482.54479617297113,70.10102903499234,14.21251411002904,27.366904796392998,148.1822967705427,274.81569848583746,125.35573614195442,325.43709490894247,435.0472208476881,185.21140350877192,Q13423
Q68DK7,MSL1,MSL1_HUMAN Male-specific lethal 1 homolog,67,21,C,UR,59.28370975742623,69.44156503233484,220.07834536006592,95.65369240674008,80.23629740468255,71.2256226162603,58.595796008200146,177.89119202945008,68.03619707049883,142.47705149067852,82.78714285714285,Q68DK7
Q92575,UBXN4,UBXN4_HUMAN UBX domain-containing protein 4,68,29,C,UR,168.15445403829838,194.8360262583077,100.86599087293776,121.92462861839978,179.88287928818653,128.91472417966386,214.48465838260793,171.65722463029488,143.9561417137326,128.52915373495367,118.81896551724138,Q92575
Q96GI7,FAM89A,FA89A_HUMAN Protein FAM89A,69,1,C,UR,203.04639249287052,24.428027000068838,68.70682342854882,164.28050782606405,83.29751269751765,96.74170423205979,58.90618124616671,115.33504661684286,74.99551358868096,29.79346244451938,124.926,Q96GI7
O60885,BRD4,BRD4_HUMAN Bromodomain-containing protein 4,70,44,C,UR,129.85570186967777,127.96072835392674,100.87108142844977,173.16778936955384,192.5392020832446,128.51989296334096,213.76252117716268,365.41075457507003,128.6822921535192,297.0389897451785,186.62204545454549,O60885
P25440-2,BRD2,BRD2_HUMAN Isoform 2 of Bromodomain-containing protein 2,70,23,C,UR,175.07719192192377,136.00811326007386,143.328403937599,233.0540065451821,301.0368648548071,162.1979823845434,178.09005848966223,307.55387070798145,199.42254712652476,201.92665694789326,255.94260869565218,P25440
Q15059,BRD3,BRD3_HUMAN Bromodomain-containing protein 3,70,28,C,UR,106.0247252689282,86.66769039432435,57.40044759464424,88.61512729139211,107.9784857439006,106.21567440758812,112.92036797257019,240.5066697351282,126.8023294533846,231.71510428921692,82.94928571428571,Q15059
P98172,EFNB1,EFNB1_HUMAN Ephrin-B1,71,18,C,UR,57.673759972341074,37.02665114785012,27.656926294444638,50.39633629930832,69.44221979663605,51.82019287511978,521.0812993035148,845.1214157225406,60.10699510607083,48.030105908872684,148.07777777777778,P98172
O60716-3,CTNND1,CTND1_HUMAN Isoform 1AC of Catenin delta-1,72,107,C,UR,105.66949667194669,238.68938082505102,114.44353707190551,105.07535451338076,190.48796154488025,103.42975521618689,362.60502069152824,234.69528504757488,110.14957951400842,116.84040994422307,139.6663551401869,O60716
Q14498-2,RBM39,RBM39_HUMAN Isoform 2 of RNA-binding protein 39,74,67,C,UR,185.89634677049364,153.19442382794543,176.9929422573076,177.3062544348061,226.62360847896355,178.62732598849652,213.34095922426044,278.5173861538041,119.83223730578365,370.62247798149474,210.32089552238807,Q14498
Q86U06,RBM23,RBM23_HUMAN Probable RNA-binding protein 23,74,5,C,UR,214.66854111662352,495.4440310124031,165.6201007333513,158.78286439308462,234.9412702629883,139.26403672192575,112.42719317531777,179.88125711037918,161.42710013281481,371.68386589134985,203.5,Q86U06
Q15042,RAB3GAP1,RB3GP_HUMAN Rab3 GTPase-activating protein catalytic subunit,75,50,C,UR,240.49085755866983,297.5574314274158,166.14036721658212,142.76140518061928,171.0152133446478,251.37388241565426,126.4600565532,133.60767239364466,228.23029064858326,214.04579093145134,166.06380000000001,Q15042
Q9NX63,CHCHD3,"CHCH3_HUMAN Coiled-coil-helix-coiled-coil-helix domain-containing protein 3, mitochondrial",76,27,C,UR,127.15357319961188,290.11188670591633,109.09155514840134,237.0700622584927,398.2692307540897,142.23352549442885,189.52738819078053,314.3429037916256,123.13631800487181,143.49347806297425,129.03740740740741,Q9NX63
P29375,KDM5A,KDM5A_HUMAN Lysine-specific demethylase 5A,77,13,C,UR,148.11135036908956,281.4679839766722,134.9410760454889,147.50062574465187,191.067281532356,135.10694557315145,184.9626522462986,270.550605410884,162.9862503689985,157.2746229713244,154.26615384615386,P29375
P41229,KDM5C,KDM5C_HUMAN Lysine-specific demethylase 5C,77,29,C,UR,122.66617108166834,318.9773217315948,118.38686975747297,84.37768449370434,77.03297985209382,116.6360018411644,80.04504793608709,82.60803483529313,66.30211997544195,110.01947417866087,73.8996551724138,P41229
Q9UGL1-2,KDM5B,KDM5B_HUMAN Isoform 2 of Lysine-specific demethylase 5B,77,18,C,UR,160.19009973337606,175.43665256846154,177.6798930331802,93.75244900892483,115.49316044815382,145.90696703287054,77.33060023199683,121.74581813582174,81.8591455865184,165.35532501538577,91.28666666666668,Q9UGL1
P26641,EEF1G,EF1G_HUMAN Elongation factor 1-gamma,78,160,C,UR,192.19169954232885,173.05228776547546,247.33734764275405,259.81845649297054,169.38974917200065,147.83242596661944,127.62558666389714,142.80037430995685,168.57739708856897,242.2593332146546,227.04250000000002,P26641
Q9C086,INO80B,IN80B_HUMAN INO80 complex subunit B,79,3,C,UR,80.4630541498593,75.55037334071373,68.57265817868493,93.47692113793128,113.49531752975153,76.3897495104025,100.37342609378616,121.85914101317005,73.6868179838963,79.64295451035223,85.80333333333334,Q9C086
P20810-6,CAST,ICAL_HUMAN Isoform 6 of Calpastatin,80,73,C,UR,182.27211992556647,127.01368290322682,227.98384262378354,138.0891176352294,191.54463359410593,160.42188064166146,40.45864645467957,50.65223400810686,78.50738622804003,48.340872491318315,167.56849315068493,P20810
Q13608,PEX6,PEX6_HUMAN Peroxisome assembly factor 2,81,23,C,UR,65.87813399972944,39.75112461176954,68.23348929322255,205.8393078533778,138.745699441401,91.81675384964264,42.14897537708411,77.75997017383551,85.08875518916754,42.02092212975425,52.57826086956521,Q13608
Q14642,INPP5A,"I5P1_HUMAN Type I inositol 1,4,5-trisphosphate 5-phosphatase",82,11,C,UR,273.3324554663026,172.31544134134057,221.7523396505602,108.37647371870862,160.86340404860758,121.10670959387384,268.1177229333533,77.66806749823206,93.29051045584404,96.01651656791877,107.4709090909091,Q14642
P31350-2,RRM2,RIR2_HUMAN Isoform 2 of Ribonucleoside-diphosphate reductase subunit M2,83,43,C,UR,95.2300168668763,75.91123738109859,207.67151362272537,286.88289200115247,152.5187161820357,312.4014306258716,79.18394396985043,101.51837539218661,335.746322523767,203.56288296145436,264.0581395348837,P31350
Q7LG56-6,RRM2B,RIR2B_HUMAN Isoform 6 of Ribonucleoside-diphosphate reductase subunit M2 B,83,15,C,UR,253.17524557276585,138.24309147190814,335.50581939276907,290.3570640566734,226.41119388963781,189.16463635730426,79.1167522725056,41.85619472610742,442.69699483903884,158.11424169365657,162.2493333333333,Q7LG56
Q8NDA8,MROH1,MROH1_HUMAN Maestro heat-like repeat-containing protein family member 1,84,19,C,UR,351.65862359238565,121.32278314665028,111.85134118887065,108.03162214916061,75.20148304367746,85.46109237845029,147.64997328497708,45.57102754952178,190.98719274090234,86.00214690292675,100.48736842105264,Q8NDA8
P49848-3,TAF6,TAF6_HUMAN Isoform 3 of Transcription initiation factor TFIID subunit 6,85,28,C,UR,110.82353288201475,207.21425940423677,142.37177250843098,108.94754889732086,231.3242028252291,136.53323065712962,156.40136597279368,257.73417216231945,104.51960025250182,234.95545883726697,149.1625,P49848
Q16643-3,DBN1,DREB_HUMAN Isoform 3 of Drebrin,86,45,C,UR,120.85611696816508,263.00112988693303,106.30656264542657,61.44758008962905,63.80314515503574,203.1334421065739,134.3324586965556,243.54554492787193,224.3403451372684,139.33100881763536,221.914,Q16643
Q8TF74,WIPF2,WIPF2_HUMAN WAS/WASL-interacting protein family member 2,87,17,C,UR,61.951506047962894,50.305985071415925,278.52549617229636,106.80594285930565,48.696979583292254,92.99487152258064,46.317703656532345,43.07438597073212,86.64082167082836,110.88762466160297,92.31823529411766,Q8TF74
P53618,COPB1,COPB_HUMAN Coatomer subunit beta,88,146,C,UR,259.7177184794345,227.67962528178236,248.56582588485097,223.85859505175478,164.2625517133243,280.0515316167875,119.90820623840139,93.78597809806034,218.0483095551037,154.64418231554654,181.99794520547945,P53618
O14981,BTAF1,BTAF1_HUMAN TATA-binding protein-associated factor 172,89,31,C,UR,149.29091467055363,162.2993951541751,262.40330304938146,186.88555593223342,200.57296621453844,177.55866507243283,81.3433810204723,116.6881168884127,111.54145809280314,109.84038838535473,137.2741935483871,O14981
Q99569,PKP4,PKP4_HUMAN Plakophilin-4,90,26,C,UR,127.25688922823689,57.85513098693641,58.58924386345286,85.0322759588677,217.70860883047092,83.91438952893408,120.16436201964552,148.4017075762412,77.61849112747943,129.83734498840334,77.09192307692308,Q99569
Q9UQB3,CTNND2,CTND2_HUMAN Catenin delta-2,90,1,C,UR,203.26543987541316,109.10756851923702,68.21778953635358,95.21387448774426,289.37608081893507,111.42340315353434,133.24787952705807,167.1468855165355,85.52475913131887,138.57619374512797,76.1405,Q9UQB3
O95801,TTC4,TTC4_HUMAN Tetratricopeptide repeat protein 4,91,9,C,UR,284.8259541753085,152.64759066144373,203.69782887298462,362.3069882112831,118.14746924142572,131.75402597319348,74.95488328051137,173.9850265102105,72.5981631320133,170.15826485341515,218.67333333333332,O95801
P57086,SCAND1,SCND1_HUMAN SCAN domain-containing protein 1,92,3,C,UR,60.67858222661662,58.837963165019644,76.07332228940412,53.98267650295243,84.32589786226525,87.86485359992234,53.7845586920189,65.7013468273164,73.42357071082006,77.39690503588758,80.224,P57086
Q9Y426,C2CD2,CU025_HUMAN C2 domain-containing protein 2,93,12,C,UR,243.64896617572896,232.2410442224032,213.2878138207177,11.045770824985985,269.23031604858454,137.47177478645676,217.4691368192334,99.12081391381895,112.24778805495409,118.26251759172244,151.48666666666665,Q9Y426
Q9H2M9,RAB3GAP2,RBGPR_HUMAN Rab3 GTPase-activating protein non-catalytic subunit,94,69,C,UR,232.71495020338406,228.38302784744388,141.4899984996378,105.78210853661359,125.42221698458496,244.0631214803313,103.52448284684775,108.69870153198228,159.24946256989247,178.44793629153483,129.1691304347826,Q9H2M9
O95429,BAG4,BAG4_HUMAN BAG family molecular chaperone regulator 4,94,6,C,UR,104.05996853801284,137.78313307255596,159.6229244407122,145.3916459815229,268.5534234092419,386.72063149247566,109.20846401249293,247.75558158077607,224.90318479080042,93.22697258331344,202.13166666666666,O95429
Q01831,XPC,XPC_HUMAN DNA repair protein complementing XP-C cells,95,31,C,UR,133.90765998122586,196.06437041620245,138.27191216604643,93.7042284215506,111.07394446437462,96.19629835652117,302.0935864847548,142.1198307122336,163.2167060462722,206.45809468428772,116.12354838709678,Q01831
