Protein Id,Gene Symbol,Description,Group ID,Set3 Peptides,Set3~rq_126_sn_sum,Set3~rq_127n_sn_sum,Set3~rq_127c_sn_sum,Set3~rq_128n_sn_sum,Set3~rq_128c_sn_sum,Set3~rq_129n_sn_sum,Set3~rq_129c_sn_sum,Set3~rq_130n_sn_sum,Set3~rq_130c_sn_sum,Set3~rq_131_sn_sum
sp|Q9NVU7|SDA1_HUMAN,SDAD1,SDA1_HUMAN Protein SDA1 homolog,96,23,2707.41,2919.53,1083.45,2937.33,1248.15,2806.64,2361.91,2998.15,2936.58,3326.27
sp|Q15063|POSTN_HUMAN,POSTN,POSTN_HUMAN Periostin,97,3,320.102,131.682,101.977,202.253,107.851,91.5347,127.965,92.9779,117.134,761.239
sp|Q8TAE8|G45IP_HUMAN,GADD45GIP1,G45IP_HUMAN Growth arrest and DNA damage-inducible proteins-interacting protein 1,98,18,1441.53,1665.64,1083.61,1799.9,1486.02,2376.78,1305.15,1441.16,1621.83,1634.07
sp|Q7L2E3-2|DHX30_HUMAN,DHX30,DHX30_HUMAN Isoform 2 of Putative ATP-dependent RNA helicase DHX30,99,64,7911.06,7593.73,3936.0,8519.28,6451.72,6723.76,7120.92,6388.06,5082.24,7706.02
sp|O15269|SPTC1_HUMAN,SPTLC1,SPTC1_HUMAN Serine palmitoyltransferase 1,100,30,1680.32,3350.71,2019.55,2116.63,1833.31,2709.16,3752.36,2543.07,2552.5,2299.5
sp|Q14008|CKAP5_HUMAN,CKAP5,CKAP5_HUMAN Cytoskeleton-associated protein 5,101,98,13589.0,9856.38,7496.06,10841.6,10031.0,10765.7,5574.2,7171.87,12057.1,9243.71
sp|Q7Z392|TPC11_HUMAN,TRAPPC11,TPC11_HUMAN Trafficking protein particle complex subunit 11,102,17,2738.01,2899.5,2260.89,2662.39,2894.17,3008.71,1067.8,2427.97,2551.31,1813.75
sp|Q9NRF2|SH2B1_HUMAN,SH2B1,SH2B1_HUMAN SH2B adapter protein 1,103,5,892.759,797.024,1361.37,1362.25,1476.74,1373.63,914.777,883.122,1031.98,706.549
sp|O14492|SH2B2_HUMAN,SH2B2,SH2B2_HUMAN SH2B adapter protein 2,103,2,75.3595,68.2569,66.4713,84.9059,66.2448,60.893,72.8206,89.9741,283.033,36.4366
sp|Q6JQN1-5|ACD10_HUMAN,ACAD10,ACD10_HUMAN Isoform 5 of Acyl-CoA dehydrogenase family member 10,104,18,857.931,572.917,2274.23,916.313,979.158,1067.78,1690.56,600.941,2615.72,1023.17
sp|P05091|ALDH2_HUMAN,ALDH2,"ALDH2_HUMAN Aldehyde dehydrogenase, mitochondrial",104,44,624.981,1101.72,5624.26,414.509,14499.4,5391.29,201.795,188.795,533.785,4562.29
sp|P30837|AL1B1_HUMAN,ALDH1B1,"AL1B1_HUMAN Aldehyde dehydrogenase X, mitochondrial",104,31,3037.24,5201.71,2918.76,2521.7,583.048,500.882,3786.17,2820.77,2617.18,3466.32
sp|P00352|AL1A1_HUMAN,ALDH1A1,AL1A1_HUMAN Retinal dehydrogenase 1,104,32,323.054,282.19,15728.6,297.088,500.297,298.014,328.558,267.224,8707.38,335.388
sp|P47895|AL1A3_HUMAN,ALDH1A3,AL1A3_HUMAN Aldehyde dehydrogenase family 1 member A3,104,45,569.061,15460.8,2419.51,1629.53,7144.26,645.217,15089.3,25881.7,481.259,897.608
sp|O94788|AL1A2_HUMAN,ALDH1A2,AL1A2_HUMAN Retinal dehydrogenase 2,104,8,384.12,1784.28,2126.77,590.211,3239.03,955.494,1598.31,2070.71,722.729,1020.48
sp|Q8N0Z6|TTC5_HUMAN,TTC5,TTC5_HUMAN Tetratricopeptide repeat protein 5,105,8,441.868,524.797,705.942,635.344,319.702,498.767,434.558,518.923,734.893,422.631
sp|P31948|STIP1_HUMAN,STIP1,STIP1_HUMAN Stress-induced-phosphoprotein 1,106,143,13095.0,13253.8,9291.41,21662.5,37727.2,17796.5,14465.3,11740.3,15018.6,11045.8
sp|P50502|F10A1_HUMAN,ST13,F10A1_HUMAN Hsc70-interacting protein,106,51,4515.79,4130.81,5879.92,7132.65,11862.2,6537.43,5693.9,3927.6,8847.04,4650.4
sp|Q92574|TSC1_HUMAN,TSC1,TSC1_HUMAN Hamartin,107,12,1722.72,1142.86,991.793,1357.81,2263.53,2717.39,1087.03,1147.11,1630.05,1297.08
sp|Q13423|NNTM_HUMAN,NNT,"NNTM_HUMAN NAD(P) transhydrogenase, mitochondrial",108,61,9353.96,4736.01,4176.51,6478.44,4958.18,12867.8,9888.86,563.923,3431.87,6316.28
sp|Q6ZTW0|TPGS1_HUMAN,TPGS1,TPGS1_HUMAN Tubulin polyglutamylase complex subunit 1,109,1,127.084,61.548,14.0133,56.1551,39.5839,43.4125,38.0094,36.4321,38.8355,46.4293
sp|Q8IZT6|ASPM_HUMAN,ASPM,ASPM_HUMAN Abnormal spindle-like microcephaly-associated protein,110,19,1815.75,1765.63,1338.83,2292.42,721.657,556.046,1015.92,1044.19,845.337,1561.36
sp|P35251|RFC1_HUMAN,RFC1,RFC1_HUMAN Replication factor C subunit 1,111,31,4423.48,5656.43,2313.68,3304.77,3013.34,1657.9,3759.22,3768.0,2848.08,2750.76
sp|Q92575|UBXN4_HUMAN,UBXN4,UBXN4_HUMAN UBX domain-containing protein 4,112,15,649.823,1785.19,703.029,688.397,1418.43,1369.31,1402.09,1729.21,1141.79,1259.17
sp|Q12955|ANK3_HUMAN,ANK3,ANK3_HUMAN Ankyrin-3,113,53,1866.57,8132.6,8261.13,791.776,11230.9,9865.37,4890.87,5780.13,7209.76,4279.77
sp|Q12955-4|ANK3_HUMAN,ANK3,ANK3_HUMAN Isoform 2 of Ankyrin-3,113,3,6.71436,288.513,177.51,1.51786,367.851,268.891,86.1834,179.688,260.435,81.6802
sp|Q01484|ANK2_HUMAN,ANK2,ANK2_HUMAN Ankyrin-2,113,2,396.17,699.996,299.04,616.511,416.932,708.65,464.457,341.971,393.258,388.166
sp|P16157|ANK1_HUMAN,ANK1,ANK1_HUMAN Ankyrin-1,113,5,2523.71,148.129,46.896,187.006,80.8791,149.304,148.344,75.9964,98.4505,540.47
sp|Q9Y4W6|AFG32_HUMAN,AFG3L2,AFG32_HUMAN AFG3-like protein 2,113,62,5141.87,9076.3,4448.56,9198.78,6262.95,10894.6,6868.53,5369.46,6127.61,6169.74
sp|O95273|CCDB1_HUMAN,CCNDBP1,CCDB1_HUMAN Cyclin-D1-binding protein 1,114,3,59.5845,259.239,300.466,347.593,89.3274,171.355,257.992,173.874,130.422,294.025
sp|P52848|NDST1_HUMAN,NDST1,NDST1_HUMAN Bifunctional heparan sulfate N-deacetylase/N-sulfotransferase 1,115,12,1413.69,894.679,1024.33,657.209,3763.83,1923.1,553.63,912.644,1206.16,1456.94
sp|P52849|NDST2_HUMAN,NDST2,NDST2_HUMAN Bifunctional heparan sulfate N-deacetylase/N-sulfotransferase 2,115,1,122.508,50.7629,53.0951,50.944,94.5435,56.9461,62.0263,60.8405,75.0672,74.0045
sp|Q96GI7|FA89A_HUMAN,FAM89A,FA89A_HUMAN Protein FAM89A,116,1,15.7727,33.8827,0.0,53.8868,25.1681,1.5059,44.7192,59.0836,0.0,29.2785
sp|P56945-6|BCAR1_HUMAN,BCAR1,BCAR1_HUMAN Isoform 6 of Breast cancer anti-estrogen resistance protein 1,117,31,5355.65,1909.33,2090.29,1862.72,1674.09,1217.79,2222.3,2554.0,1579.4,1892.18
sp|Q14511-3|CASL_HUMAN,NEDD9,CASL_HUMAN Isoform 3 of Enhancer of filamentation 1,117,2,74.9761,146.506,102.368,76.9001,300.752,181.551,275.464,506.41,128.824,172.001
sp|Q13470|TNK1_HUMAN,TNK1,TNK1_HUMAN Non-receptor tyrosine-protein kinase TNK1,118,7,257.436,639.966,1043.92,507.932,780.92,626.128,748.27,860.266,771.046,624.285
sp|P98172|EFNB1_HUMAN,EFNB1,EFNB1_HUMAN Ephrin-B1,119,10,2351.02,1281.61,1049.42,617.96,300.895,661.737,1367.67,589.57,1612.29,3785.5
sp|P52799|EFNB2_HUMAN,EFNB2,EFNB2_HUMAN Ephrin-B2,119,8,1359.31,668.098,516.643,578.067,690.908,856.561,1797.37,345.15,724.043,1932.53
sp|Q15768|EFNB3_HUMAN,EFNB3,EFNB3_HUMAN Ephrin-B3,119,2,678.737,101.733,39.8474,311.618,118.485,59.6333,74.7631,82.1313,175.974,113.983
sp|Q9NV92|NFIP2_HUMAN,NDFIP2,NFIP2_HUMAN NEDD4 family-interacting protein 2,120,2,272.871,49.8025,48.5295,13.0055,90.6936,47.9779,114.526,182.304,41.4571,123.166
sp|Q14498|RBM39_HUMAN,RBM39,RBM39_HUMAN RNA-binding protein 39,121,35,3693.13,4268.65,3658.96,3762.32,4420.98,4774.25,4763.84,4029.8,4055.5,3850.65
sp|Q86U06-2|RBM23_HUMAN,RBM23,RBM23_HUMAN Isoform 2 of Probable RNA-binding protein 23,121,4,325.287,227.108,615.299,735.159,305.901,347.474,350.707,464.153,399.731,373.557
sp|Q15042|RB3GP_HUMAN,RAB3GAP1,RB3GP_HUMAN Rab3 GTPase-activating protein catalytic subunit,122,40,2866.83,7288.59,4668.79,4197.43,4131.02,3788.37,4222.05,4639.93,4789.01,2838.19
sp|Q17R98|ZN827_HUMAN,ZNF827,ZN827_HUMAN Zinc finger protein 827,123,3,207.619,175.757,163.29,179.986,154.736,152.744,240.13,140.88,47.3103,154.772
sp|Q9NX63|CHCH3_HUMAN,CHCHD3,"CHCH3_HUMAN Coiled-coil-helix-coiled-coil-helix domain-containing protein 3, mitochondrial",124,34,2429.65,2895.38,2452.49,4467.58,3328.4,3104.05,2888.94,3136.65,3805.07,3298.35
sp|A5YKK6|CNOT1_HUMAN,CNOT1,CNOT1_HUMAN CCR4-NOT transcription complex subunit 1,125,106,9958.99,13695.4,12912.9,7862.24,10654.4,14967.7,11126.6,10547.7,16086.1,9048.96
sp|Q969S8|HDA10_HUMAN,HDAC10,HDA10_HUMAN Histone deacetylase 10,126,1,15.1424,59.8627,78.9899,27.9811,89.854,29.5669,33.531,23.7576,36.2417,33.4259
sp|P29375|KDM5A_HUMAN,KDM5A,KDM5A_HUMAN Lysine-specific demethylase 5A,127,15,1139.12,1802.71,1540.43,1952.42,1162.49,2097.17,1957.17,1770.84,2219.34,2113.6
sp|Q9UGL1-2|KDM5B_HUMAN,KDM5B,KDM5B_HUMAN Isoform 2 of Lysine-specific demethylase 5B,127,8,452.056,392.734,424.271,289.638,477.729,592.066,374.173,656.78,606.977,633.412
sp|P41229|KDM5C_HUMAN,KDM5C,KDM5C_HUMAN Lysine-specific demethylase 5C,127,19,1684.82,861.843,956.741,1010.88,1486.93,1151.29,1271.31,3486.99,1746.39,1536.49
sp|Q9BY66-3|KDM5D_HUMAN,KDM5D,KDM5D_HUMAN Isoform 3 of Lysine-specific demethylase 5D,127,6,647.26,326.776,363.697,352.514,557.049,353.743,419.003,1257.05,682.531,554.493
sp|Q9H477|RBSK_HUMAN,RBKS,RBSK_HUMAN Ribokinase,128,5,161.394,558.487,539.332,422.437,1094.95,302.956,367.207,165.098,151.142,317.145
sp|Q9H6E5|STPAP_HUMAN,TUT1,STPAP_HUMAN Speckle targeted PIP5K1A-regulated poly(A) polymerase,129,9,762.451,1288.26,848.845,1068.98,773.052,852.358,751.344,562.122,1132.56,614.223
sp|Q6UB99|ANR11_HUMAN,ANKRD11,ANR11_HUMAN Ankyrin repeat domain-containing protein 11,130,20,1464.67,1802.8,1610.65,3228.97,733.188,1371.75,1818.52,2360.8,1872.58,1955.84
sp|Q6UB98|ANR12_HUMAN,ANKRD12,ANR12_HUMAN Ankyrin repeat domain-containing protein 12,130,1,74.3928,98.0087,93.0768,92.2265,83.2776,106.245,50.1729,61.2196,114.127,85.6148
sp|P26641|EF1G_HUMAN,EEF1G,EF1G_HUMAN Elongation factor 1-gamma,131,68,7448.28,10162.3,6811.61,6978.57,12500.4,5030.73,9045.79,8833.54,6246.58,5433.97
sp|Q9C086|IN80B_HUMAN,INO80B,IN80B_HUMAN INO80 complex subunit B,133,2,87.7379,104.165,97.4448,97.0415,111.27,105.105,122.982,126.046,117.436,151.506
sp|P20810-6|ICAL_HUMAN,CAST,ICAL_HUMAN Isoform 6 of Calpastatin,134,66,3956.94,3388.32,6801.91,4964.22,10589.9,2755.57,4489.12,5217.96,8233.94,6741.09
tr|D6RBR1|D6RBR1_HUMAN,CAST,D6RBR1_HUMAN Calpastatin (Fragment),134,5,393.702,364.751,710.527,633.016,1097.03,353.741,524.757,622.46,755.69,498.635
sp|Q6NSJ0|K1161_HUMAN,KIAA1161,K1161_HUMAN Uncharacterized family 31 glucosidase KIAA1161,136,2,66.6412,105.646,152.597,61.3758,148.125,207.58,126.496,209.496,206.226,192.571
sp|P13804|ETFA_HUMAN,ETFA,"ETFA_HUMAN Electron transfer flavoprotein subunit alpha, mitochondrial",137,32,1622.69,3010.11,3088.43,3424.44,4814.74,2888.48,6421.97,4169.34,1989.07,2521.17
sp|Q8N5W9|F101B_HUMAN,FAM101B,F101B_HUMAN Protein FAM101B,138,1,781.322,149.36,0.0,768.378,15.7445,0.0,313.527,8.98388,99.4177,338.835
sp|P31350-2|RIR2_HUMAN,RRM2,RIR2_HUMAN Isoform 2 of Ribonucleoside-diphosphate reductase subunit M2,139,17,2124.53,1202.57,3587.75,1949.91,4119.62,1441.16,1127.12,2546.58,1918.52,2682.99
sp|Q7LG56-6|RIR2B_HUMAN,RRM2B,RIR2B_HUMAN Isoform 6 of Ribonucleoside-diphosphate reductase subunit M2 B,139,5,443.64,444.481,336.216,401.826,2554.92,602.22,307.195,486.806,999.347,373.779
sp|Q8NDA8|MROH1_HUMAN,MROH1,MROH1_HUMAN Maestro heat-like repeat-containing protein family member 1,140,26,1467.04,802.413,2550.31,1877.64,2546.76,4311.62,4013.84,958.407,2672.42,1982.13
sp|O15018|PDZD2_HUMAN,PDZD2,PDZD2_HUMAN PDZ domain-containing protein 2,141,2,34.9422,38.8912,92.5245,12.4165,457.099,48.7251,123.744,184.073,292.052,132.901
sp|P49848-3|TAF6_HUMAN,TAF6,TAF6_HUMAN Isoform 3 of Transcription initiation factor TFIID subunit 6,142,24,1581.08,1325.33,1721.47,2869.59,1728.95,2282.36,1521.32,2221.18,2498.76,2490.38
sp|Q16643-3|DREB_HUMAN,DBN1,DREB_HUMAN Isoform 3 of Drebrin,143,42,6932.34,5431.54,2215.65,4617.53,481.142,2589.2,2155.63,2535.0,4431.45,3881.89
sp|Q8TF74|WIPF2_HUMAN,WIPF2,WIPF2_HUMAN WAS/WASL-interacting protein family member 2,144,14,593.927,819.38,1320.8,726.597,711.149,942.183,968.456,1033.76,1290.52,1134.47
sp|P53618|COPB_HUMAN,COPB1,COPB_HUMAN Coatomer subunit beta,145,98,10734.5,11514.0,10312.0,10208.9,14216.2,12635.1,9630.09,9360.64,12211.1,11497.4
sp|Q92506|DHB8_HUMAN,HSD17B8,DHB8_HUMAN Estradiol 17-beta-dehydrogenase 8,146,8,83.3279,554.955,65.5344,372.714,674.565,57.5752,2275.81,942.238,264.104,730.711
sp|O14981|BTAF1_HUMAN,BTAF1,BTAF1_HUMAN TATA-binding protein-associated factor 172,147,32,3705.5,3383.17,3324.01,3555.97,4487.12,2465.88,2132.9,3949.26,4705.38,3104.84
sp|Q99569|PKP4_HUMAN,PKP4,PKP4_HUMAN Plakophilin-4,148,15,561.484,602.545,1540.28,577.492,1518.74,948.188,834.644,1097.37,905.847,986.488
sp|Q9UQB3|CTND2_HUMAN,CTNND2,CTND2_HUMAN Catenin delta-2,148,4,59.303,61.2991,170.964,65.3999,752.084,418.346,76.0358,109.74,72.5226,239.413
sp|O95801|TTC4_HUMAN,TTC4,TTC4_HUMAN Tetratricopeptide repeat protein 4,149,14,1621.48,1434.4,1857.94,1265.07,1044.28,838.561,1083.62,1144.58,1014.9,1170.97
sp|P57086|SCND1_HUMAN,SCAND1,SCND1_HUMAN SCAN domain-containing protein 1,150,2,194.74,117.718,78.0104,147.23,166.16,93.1077,132.943,87.289,62.3331,90.6747
sp|Q96CD0|FBXL8_HUMAN,FBXL8,FBXL8_HUMAN F-box/LRR-repeat protein 8,151,3,136.127,61.1005,112.52,155.93,142.924,102.161,114.244,109.679,80.7794,97.4562
sp|Q9Y426|CU025_HUMAN,C2CD2,CU025_HUMAN C2 domain-containing protein 2,152,4,215.916,172.667,298.717,97.3381,352.019,152.043,249.194,176.01,223.921,391.483
sp|Q9H2M9|RBGPR_HUMAN,RAB3GAP2,RBGPR_HUMAN Rab3 GTPase-activating protein non-catalytic subunit,154,51,4206.93,10591.5,6394.9,5641.21,5757.28,5124.19,5205.19,6306.41,6308.48,4150.54
sp|O95429|BAG4_HUMAN,BAG4,BAG4_HUMAN BAG family molecular chaperone regulator 4,154,4,502.461,642.043,58.8562,274.618,175.513,190.399,200.603,172.946,159.18,302.536
sp|Q96BN8|OTUL_HUMAN,FAM105B,OTUL_HUMAN Ubiquitin thioesterase otulin,155,14,1031.59,1319.02,1843.98,787.485,930.289,699.813,1329.97,859.548,1293.41,800.124
sp|Q01831|XPC_HUMAN,XPC,XPC_HUMAN DNA repair protein complementing XP-C cells,156,23,2659.37,1346.01,1113.03,2641.71,1572.19,2976.65,2258.27,2163.08,3225.1,2469.45
sp|Q7Z5L9|I2BP2_HUMAN,IRF2BP2,I2BP2_HUMAN Interferon regulatory factor 2-binding protein 2,157,28,2251.75,1786.43,1668.87,2490.05,1618.11,1246.16,1517.14,3581.92,1350.85,1143.51
sp|Q8IU81|I2BP1_HUMAN,IRF2BP1,I2BP1_HUMAN Interferon regulatory factor 2-binding protein 1,157,24,1387.11,2255.2,1606.68,1707.04,2087.99,2743.84,1691.35,1876.71,2614.94,1727.75
sp|Q9H1B7|I2BPL_HUMAN,IRF2BPL,I2BPL_HUMAN Interferon regulatory factor 2-binding protein-like,157,24,1492.49,1416.3,2036.67,2318.34,1282.87,1982.46,1781.95,2536.65,1007.65,1372.52
sp|Q9P1Y5|CAMP3_HUMAN,CAMSAP3,CAMP3_HUMAN Calmodulin-regulated spectrin-associated protein 3,158,30,298.118,1561.76,1826.37,293.865,5002.58,4747.18,1926.32,1895.97,2215.84,1211.52
sp|Q5T5Y3-3|CAMP1_HUMAN,CAMSAP1,CAMP1_HUMAN Isoform 3 of Calmodulin-regulated spectrin-associated protein 1,158,24,2805.85,2587.24,1548.1,2957.52,1798.88,2008.64,1754.04,1994.1,2069.14,1812.67
sp|O75354|ENTP6_HUMAN,ENTPD6,ENTP6_HUMAN Ectonucleoside triphosphate diphosphohydrolase 6,159,7,1209.47,1451.97,247.472,218.286,897.147,1159.65,547.912,234.772,255.443,835.793
sp|Q9UNS1|TIM_HUMAN,TIMELESS,TIM_HUMAN Protein timeless homolog,160,30,2894.06,6547.26,3651.21,4234.97,2892.48,2650.8,2321.46,3300.31,6197.3,3149.13
sp|Q96P48|ARAP1_HUMAN,ARAP1,"ARAP1_HUMAN Arf-GAP with Rho-GAP domain, ANK repeat and PH domain-containing protein 1",161,15,2228.22,2057.75,1950.36,2046.99,677.764,2302.11,1611.31,995.84,2058.03,2227.86
sp|P08559-4|ODPA_HUMAN,PDHA1,"ODPA_HUMAN Isoform 4 of Pyruvate dehydrogenase E1 component subunit alpha, somatic form, mitochondrial",162,31,2844.61,1773.51,2437.77,2029.87,3262.83,3504.01,4301.55,2834.18,2051.07,3270.15
sp|Q10570|CPSF1_HUMAN,CPSF1,CPSF1_HUMAN Cleavage and polyadenylation specificity factor subunit 1,163,56,4897.81,4505.49,4288.94,5084.01,6601.49,6117.05,7301.32,6346.46,5514.85,6906.51
sp|Q05DH4|F16A1_HUMAN,FAM160A1,F16A1_HUMAN Protein FAM160A1,163,9,638.316,933.132,1077.9,631.373,866.807,803.56,1368.0,618.806,936.021,501.663
sp|Q5JUR7|TEX30_HUMAN,TEX30,TEX30_HUMAN Testis-expressed sequence 30 protein,164,4,363.555,349.265,230.2,183.953,204.461,102.968,117.035,98.8475,298.357,149.094
tr|F5HFY4|F5HFY4_HUMAN,NAP1L4b,F5HFY4_HUMAN Nucleosome assembly protein 1-like 4,165,13,1280.8,1484.12,1058.01,1401.87,1489.53,1876.16,939.991,1396.47,2207.99,1409.25
sp|P55209|NP1L1_HUMAN,NAP1L1,NP1L1_HUMAN Nucleosome assembly protein 1-like 1,165,53,4832.72,5167.84,2118.11,3290.12,3655.97,4975.86,3962.34,2776.48,8020.44,5351.83
tr|B7Z9C2|B7Z9C2_HUMAN,NAP1L1,B7Z9C2_HUMAN Nucleosome assembly protein 1-like 1,165,2,97.8562,123.636,32.9178,65.2068,82.3086,104.787,82.7149,54.8707,198.72,104.226
sp|P14555|PA2GA_HUMAN,PLA2G2A,"PA2GA_HUMAN Phospholipase A2, membrane associated",166,2,12.0816,0.000229859,862.148,1.79005,0.0,4.14655,10.7552,2.9165,596.983,9.24855
sp|Q96RP9|EFGM_HUMAN,GFM1,"EFGM_HUMAN Elongation factor G, mitochondrial",167,50,3933.09,8605.88,3203.69,8726.92,4652.0,7457.29,11962.5,4030.07,3952.16,5965.14
sp|Q15262-3|PTPRK_HUMAN,PTPRK,PTPRK_HUMAN Isoform 3 of Receptor-type tyrosine-protein phosphatase kappa,168,35,7633.53,4811.53,4271.93,2520.55,3000.06,1450.2,2378.58,4607.86,1133.54,2993.26
sp|P28827-2|PTPRM_HUMAN,PTPRM,PTPRM_HUMAN Isoform 2 of Receptor-type tyrosine-protein phosphatase mu,168,1,53.1548,58.2647,39.3898,189.611,26.8281,26.624,160.606,28.4501,192.132,287.582
sp|O14522-1|PTPRT_HUMAN,PTPRT,PTPRT_HUMAN Isoform 1 of Receptor-type tyrosine-protein phosphatase T,168,1,39.6972,21.147,110.793,23.9956,33.5477,84.7611,27.084,67.1944,40.7313,26.0771
sp|Q8N1S5|S39AB_HUMAN,SLC39A11,S39AB_HUMAN Zinc transporter ZIP11,169,6,67.2074,191.771,390.351,142.478,256.807,1496.16,344.546,319.51,380.698,173.263
sp|Q9NVC6|MED17_HUMAN,MED17,MED17_HUMAN Mediator of RNA polymerase II transcription subunit 17,170,16,1926.91,1803.57,1560.88,1295.78,1169.46,1569.98,1976.39,2018.73,2010.53,1805.7
sp|Q6NSJ5|LRC8E_HUMAN,LRRC8E,LRC8E_HUMAN Leucine-rich repeat-containing protein 8E,171,14,637.36,2528.21,867.839,715.399,2465.09,1367.5,2416.07,1564.39,500.284,1404.1
sp|Q8TDW0|LRC8C_HUMAN,LRRC8C,LRC8C_HUMAN Leucine-rich repeat-containing protein 8C,171,16,1644.87,1202.99,3064.18,2786.6,1382.77,1673.13,1926.03,858.552,495.849,3374.66
sp|Q8IWT6|LRC8A_HUMAN,LRRC8A,LRC8A_HUMAN Leucine-rich repeat-containing protein 8A,171,20,4580.52,2150.0,2446.1,2447.47,1298.07,2640.31,2852.98,2851.37,2314.28,3694.98
sp|Q7L1W4|LRC8D_HUMAN,LRRC8D,LRC8D_HUMAN Leucine-rich repeat-containing protein 8D,171,15,2019.52,1627.58,4543.81,1810.42,1724.66,1032.02,2709.85,1502.98,1081.47,1961.94
sp|Q6P9F7|LRC8B_HUMAN,LRRC8B,LRC8B_HUMAN Leucine-rich repeat-containing protein 8B,171,3,210.103,460.147,644.69,305.556,275.194,251.387,458.228,247.88,44.3992,179.379
tr|J9JID7|J9JID7_HUMAN,LMNB2,"J9JID7_HUMAN Lamin B2, isoform CRA_a",172,77,4607.69,8930.3,3673.57,4913.89,6565.98,6249.01,5903.24,8526.54,8487.89,8242.83
sp|P02545|LMNA_HUMAN,LMNA,LMNA_HUMAN Prelamin-A/C,172,245,25462.0,18335.7,27642.9,29958.0,13267.8,12201.8,39516.4,32717.7,29662.7,20638.8
sp|P20700|LMNB1_HUMAN,LMNB1,LMNB1_HUMAN Lamin-B1,172,134,11486.2,10823.1,9480.8,9485.03,9134.46,14478.2,15922.3,15039.3,13927.4,9953.56
sp|P49006|MRP_HUMAN,MARCKSL1,MRP_HUMAN MARCKS-related protein,173,14,1562.71,1773.67,1879.13,455.897,333.734,2532.66,413.059,561.896,1323.07,540.359
sp|P29966|MARCS_HUMAN,MARCKS,MARCS_HUMAN Myristoylated alanine-rich C-kinase substrate,173,38,5842.44,6591.23,4601.18,3425.58,5157.64,3331.49,2704.11,2655.57,1710.16,3034.48
sp|Q7KZF4|SND1_HUMAN,SND1,SND1_HUMAN Staphylococcal nuclease domain-containing protein 1,174,108,7011.23,7851.61,8171.47,12010.8,7450.73,8241.63,8015.34,10597.6,13964.7,12826.9
sp|P11274|BCR_HUMAN,BCR,BCR_HUMAN Breakpoint cluster region protein,175,17,1218.36,1398.91,1967.71,1753.92,962.101,1682.75,1349.34,1712.82,1603.07,1369.31
sp|Q12979|ABR_HUMAN,ABR,ABR_HUMAN Active breakpoint cluster region-related protein,175,15,1506.71,1446.55,661.39,2011.92,1071.04,1448.25,909.791,452.653,1252.9,1244.1
sp|Q6UWP2|DHR11_HUMAN,DHRS11,DHR11_HUMAN Dehydrogenase/reductase SDR family member 11,176,6,230.052,782.689,497.453,306.51,342.019,303.994,659.844,508.368,497.821,380.013
sp|Q9NXC5|MIO_HUMAN,MIOS,MIO_HUMAN WD repeat-containing protein mio,177,27,2547.78,1222.85,2535.45,1586.88,2613.66,1979.67,1586.62,1719.2,1764.52,1741.03
sp|Q5SQI0|ATAT_HUMAN,ATAT1,ATAT_HUMAN Alpha-tubulin N-acetyltransferase,178,3,368.657,243.185,121.955,357.136,118.899,128.187,143.313,101.132,263.954,190.512
sp|Q9Y5W8|SNX13_HUMAN,SNX13,SNX13_HUMAN Sorting nexin-13,179,10,901.448,755.091,1568.28,869.903,1720.5,996.348,833.031,1004.33,1048.31,1162.75
sp|P18206|VINC_HUMAN,VCL,VINC_HUMAN Vinculin,180,163,23100.5,22756.4,13632.6,18487.7,8893.36,5771.74,10328.3,18509.6,9672.65,18631.9
sp|Q8IYI6|EXOC8_HUMAN,EXOC8,EXOC8_HUMAN Exocyst complex component 8,181,27,2068.09,3145.64,2669.4,2356.04,3999.66,3347.39,2765.24,3326.86,1660.07,2867.07
sp|P42858|HD_HUMAN,HTT,HD_HUMAN Huntingtin,182,53,5125.0,5249.86,6309.71,2796.06,11951.8,6229.49,3275.39,4013.84,5147.9,4066.44
sp|P19404|NDUV2_HUMAN,NDUFV2,"NDUV2_HUMAN NADH dehydrogenase [ubiquinone] flavoprotein 2, mitochondrial",183,20,2682.25,3623.41,2265.15,3453.05,3820.61,3337.35,2668.07,3304.81,2900.79,3337.98
sp|O43837|IDH3B_HUMAN,IDH3B,"IDH3B_HUMAN Isocitrate dehydrogenase [NAD] subunit beta, mitochondrial",184,33,3271.77,7923.57,3650.25,4348.04,5519.15,4281.08,7268.93,6163.07,3395.93,4723.21
sp|Q8N201|INT1_HUMAN,INTS1,INT1_HUMAN Integrator complex subunit 1,185,55,3407.35,4570.9,3341.52,3747.78,4263.24,4729.77,3155.31,4730.46,5209.6,4540.09
sp|Q9UBF2|COPG2_HUMAN,COPG2,COPG2_HUMAN Coatomer subunit gamma-2,186,22,2634.45,4487.39,5234.48,3876.81,2626.86,8314.86,3044.68,3504.92,4907.26,4514.16
sp|Q9Y678|COPG1_HUMAN,COPG1,COPG1_HUMAN Coatomer subunit gamma-1,186,51,5390.5,5182.2,4311.44,4852.29,7673.76,5279.4,4814.14,4562.77,5421.63,5177.87
sp|Q92521|PIGB_HUMAN,PIGB,PIGB_HUMAN GPI mannosyltransferase 3,186,1,46.3563,66.2922,31.6876,43.6407,34.2849,48.7087,54.2643,34.7624,61.5866,82.8332
